Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
243,SEDI LN,BREVARD,NC,28712,35.15283435,-82.7276855,House, 
244,SEDI LN,BREVARD,NC,28712,35.15309574,-82.72691391,House, 
264,SEDI LN,BREVARD,NC,28712,35.15343712,-82.72711054,House, 
317,SEDI LN,BREVARD,NC,28712,35.15416535,-82.72830415,House, 
331,SEDI LN,BREVARD,NC,28712,35.15438269,-82.72806427,House, 
346,SEDI LN,BREVARD,NC,28712,35.15471986,-82.72756386,House, 
10,SEQUOYAH CT,BREVARD,NC,28712,35.15904802,-82.73587708,House, 
17,SEQUOYAH CT,BREVARD,NC,28712,35.15964149,-82.73606077,House, 
22,SEQUOYAH CT,BREVARD,NC,28712,35.15924905,-82.73558752,House, 
23,SEQUOYAH CT,BREVARD,NC,28712,35.15946874,-82.73572015,House, 
15,SGILI CT,BREVARD,NC,28712,35.1449815,-82.7561831,House, 
74,SGILI CT,BREVARD,NC,28712,35.14470173,-82.75729255,House, 
42,SUSQUEHANNA CT,BREVARD,NC,28712,35.15145785,-82.7390181,House, 
54,SUSQUEHANNA CT,BREVARD,NC,28712,35.15165094,-82.73892834,House, 
74,SUSQUEHANNA CT,BREVARD,NC,28712,35.15215715,-82.73893425,House, 
38,TAWSEE TRL,BREVARD,NC,28712,35.15340798,-82.74046352,House, 
73,TELLICO TRL,BREVARD,NC,28712,35.15666074,-82.74178159,House, 
94,TELLICO TRL,BREVARD,NC,28712,35.1560348,-82.74162183,House, 
159,TELLICO TRL,BREVARD,NC,28712,35.15572022,-82.74040301,House, 
211,TELLICO TRL,BREVARD,NC,28712,35.1556319,-82.73972467,House, 
605,TICOA PARK DR,BREVARD,NC,28712,35.1481341,-82.73664407,House, 
13,TINEQUA DR,BREVARD,NC,28712,35.15722859,-82.72804751,House, 
33,TINEQUA DR,BREVARD,NC,28712,35.15680704,-82.72838251,House, 
55,TINEQUA DR,BREVARD,NC,28712,35.15669393,-82.72887131,House, 
79,TINEQUA DR,BREVARD,NC,28712,35.15702599,-82.72961065,House, 
97,TINEQUA DR,BREVARD,NC,28712,35.15715603,-82.72980131,House, 
111,TINEQUA DR,BREVARD,NC,28712,35.1573505,-82.73006521,House, 
151,TINEQUA DR,BREVARD,NC,28712,35.15766742,-82.73022456,House, 
172,TINEQUA DR,BREVARD,NC,28712,35.15891866,-82.73058842,House, 
208,TINEQUA DR,BREVARD,NC,28712,35.15840857,-82.73088705,House, 
210,TINEQUA DR,BREVARD,NC,28712,35.15845105,-82.73096069,House, 
214,TINEQUA DR,BREVARD,NC,28712,35.15845301,-82.73104597,House, 
216,TINEQUA DR,BREVARD,NC,28712,35.1584958,-82.73111587,House, 
226,TINEQUA DR,BREVARD,NC,28712,35.15856631,-82.73142319,House, 
228,TINEQUA DR,BREVARD,NC,28712,35.15851932,-82.73150467,House, 
262,TINEQUA DR,BREVARD,NC,28712,35.15828674,-82.73135168,House, 
264,TINEQUA DR,BREVARD,NC,28712,35.15822593,-82.73141138,House, 
265,TINEQUA DR,BREVARD,NC,28712,35.15805331,-82.73107022,House, 
267,TINEQUA DR,BREVARD,NC,28712,35.15798262,-82.73109379,House, 
270,TINEQUA DR,BREVARD,NC,28712,35.15816509,-82.73144886,House, 
272,TINEQUA DR,BREVARD,NC,28712,35.15811552,-82.73150016,House, 
273,TINEQUA DR,BREVARD,NC,28712,35.15790418,-82.73110817,House, 
275,TINEQUA DR,BREVARD,NC,28712,35.15782548,-82.73114463,House, 
277,TINEQUA DR,BREVARD,NC,28712,35.15770234,-82.73124496,House, 
279,TINEQUA DR,BREVARD,NC,28712,35.15772721,-82.73132153,House, 
283,TINEQUA DR,BREVARD,NC,28712,35.15778869,-82.73139822,House, 
284,TINEQUA DR,BREVARD,NC,28712,35.15796293,-82.73159056,House, 
296,TINEQUA DR,BREVARD,NC,28712,35.15791714,-82.73152644,House, 
298,TINEQUA DR,BREVARD,NC,28712,35.15784522,-82.73148301,House, 
97,TLUGVI CT,BREVARD,NC,28712,35.14679972,-82.75551169,House, 
106,TLUGVI CT,BREVARD,NC,28712,35.14689199,-82.75492449,House, 
119,TLUGVI CT,BREVARD,NC,28712,35.14707484,-82.75544682,House, 
180,TLUGVI CT,BREVARD,NC,28712,35.14762225,-82.75426514,House, 
23,TSALAGI DR,BREVARD,NC,28712,35.14966329,-82.72984902,House, 
45,TSALAGI DR,BREVARD,NC,28712,35.14973749,-82.73012997,House, 
73,TSALAGI DR,BREVARD,NC,28712,35.14984538,-82.73065112,House, 
124,TSALAGI DR,BREVARD,NC,28712,35.15100418,-82.7312835,House, 
147,TSALAGI DR,BREVARD,NC,28712,35.14993142,-82.73186363,House, 
159,TSALAGI DR,BREVARD,NC,28712,35.15026134,-82.73221447,House, 
174,TSALAGI DR,BREVARD,NC,28712,35.15084332,-82.73204471,House, 
233,TSALAGI DR,BREVARD,NC,28712,35.15054155,-82.7330921,House, 
254,TSALAGI DR,BREVARD,NC,28712,35.15129279,-82.73364822,House, 
258,TSALAGI DR,BREVARD,NC,28712,35.1516602,-82.73463428,House, 
23,TSISDVNA LN,BREVARD,NC,28712,35.15623846,-82.7227206,House, 
47,TSISDVNA LN,BREVARD,NC,28712,35.15631089,-82.72329303,House, 
79,TSISDVNA LN,BREVARD,NC,28712,35.15676852,-82.72367083,House, 
86,TSISDVNA LN,BREVARD,NC,28712,35.15707169,-82.7230816,House, 
95,TSISDVNA LN,BREVARD,NC,28712,35.15702738,-82.72374122,House, 
106,TSISDVNA LN,BREVARD,NC,28712,35.1574312,-82.72343643,House, 
126,TSISDVNA LN,BREVARD,NC,28712,35.15765155,-82.72362725,House, 
152,TSISDVNA LN,BREVARD,NC,28712,35.1580462,-82.72407511,House, 
206,TSISDVNA LN,BREVARD,NC,28712,35.15850601,-82.72424702,House, 
290,TSISDVNA LN,BREVARD,NC,28712,35.15944634,-82.72371688,House, 
341,TSISDVNA LN,BREVARD,NC,28712,35.16029175,-82.72475446,House, 
108,TSISKA CT,BREVARD,NC,28712,35.15812801,-82.73256539,House, 
132,TSISKA CT,BREVARD,NC,28712,35.15775821,-82.73253015,House, 
144,TSISKA CT,BREVARD,NC,28712,35.15739918,-82.73230689,House, 
148,TSISQUA CIR,BREVARD,NC,28712,35.14481385,-82.73875669,House, 
177,TSISQUA CIR,BREVARD,NC,28712,35.14439212,-82.73927762,House, 
215,TSISQUA CIR,BREVARD,NC,28712,35.14520932,-82.74016502,House, 
398,TSISQUA CIR,BREVARD,NC,28712,35.14716332,-82.73839664,House, 
414,TSISQUA CIR,BREVARD,NC,28712,35.14770475,-82.73834846,House, 
439,TSISQUA CIR,BREVARD,NC,28712,35.14734596,-82.73892457,House, 
571,TSISQUA CIR,BREVARD,NC,28712,35.1467693,-82.74022486,House, 
53,TSULA CT,BREVARD,NC,28712,35.1508299,-82.73878512,House, 
76,TSULA CT,BREVARD,NC,28712,35.15039083,-82.73798656,House, 
81,TSULA CT,BREVARD,NC,28712,35.15090366,-82.73833092,House, 
95,TSULA CT,BREVARD,NC,28712,35.15108572,-82.73774445,House, 
100,TSULA CT,BREVARD,NC,28712,35.15044078,-82.73726743,House, 
106,TSULA CT,BREVARD,NC,28712,35.15080179,-82.7373042,House, 
107,TSULA CT,BREVARD,NC,28712,35.15099229,-82.73750436,House, 
161,TSUYVTLVI CT,BREVARD,NC,28712,35.1509808,-82.74988818,House, 
238,TSUYVTLVI CT,BREVARD,NC,28712,35.15002913,-82.7491057,House, 
107,UDOQUE CT,BREVARD,NC,28712,35.15018465,-82.75899682,House, 
145,UDOQUE CT,BREVARD,NC,28712,35.15058274,-82.75896265,House, 
167,UDOQUE CT,BREVARD,NC,28712,35.15095612,-82.75898305,House, 
187,UDOQUE CT,BREVARD,NC,28712,35.15129035,-82.75901413,House, 
261,UDOQUE CT,BREVARD,NC,28712,35.15231372,-82.75916559,House, 
287,UDOQUE CT,BREVARD,NC,28712,35.15272456,-82.75906366,House, 
303,UDOQUE CT,BREVARD,NC,28712,35.15306798,-82.75896308,House, 
365,UDOQUE CT,BREVARD,NC,28712,35.1539691,-82.75844041,House, 
398,UDOQUE CT,BREVARD,NC,28712,35.15392221,-82.7577551,House, 
412,UDOQUE CT,BREVARD,NC,28712,35.15426881,-82.75729778,House, 
31,UDVAWADULISI CT,BREVARD,NC,28712,35.14475885,-82.73092604,House, 
39,UDVAWADULISI CT,BREVARD,NC,28712,35.14473371,-82.73067713,House, 
67,UDVAWADULISI CT,BREVARD,NC,28712,35.1445374,-82.72997466,House, 
15,UGEDALIYVI CT,BREVARD,NC,28712,35.14740451,-82.73040521,House, 
33,UGEDALIYVI CT,BREVARD,NC,28712,35.14768587,-82.73050272,House, 
43,UGEDALIYVI CT,BREVARD,NC,28712,35.14796654,-82.73050649,House, 
90,UGEDALIYVI CT,BREVARD,NC,28712,35.14844188,-82.72964688,House, 
91,UGEDALIYVI CT,BREVARD,NC,28712,35.14875171,-82.73023234,House, 
116,UGEDALIYVI CT,BREVARD,NC,28712,35.14873814,-82.72950082,House, 
144,UGEDALIYVI CT,BREVARD,NC,28712,35.14918997,-82.72932836,House, 
168,UGEDALIYVI CT,BREVARD,NC,28712,35.14931737,-82.72902022,House, 
180,UGEDALIYVI CT,BREVARD,NC,28712,35.14960086,-82.72897725,House, 
209,UGEDALIYVI CT,BREVARD,NC,28712,35.15008412,-82.72929878,House, 
210,UGEDALIYVI CT,BREVARD,NC,28712,35.14973515,-82.72871342,House, 
242,UGEDALIYVI CT,BREVARD,NC,28712,35.14983876,-82.7283762,House, 
263,UGEDALIYVI CT,BREVARD,NC,28712,35.15034856,-82.72804443,House, 
266,UGEDALIYVI CT,BREVARD,NC,28712,35.14976115,-82.72803927,House, 
268,UGEDALIYVI CT,BREVARD,NC,28712,35.14985492,-82.72761206,House, 
56,UGILADI CT,BREVARD,NC,28712,35.14573777,-82.7293887,House, 
65,UGILADI CT,BREVARD,NC,28712,35.14614657,-82.72893906,House, 
68,UGILADI CT,BREVARD,NC,28712,35.14552574,-82.72910674,House, 
75,UGILADI CT,BREVARD,NC,28712,35.14597198,-82.7287095,House, 
90,UGILADI CT,BREVARD,NC,28712,35.14548925,-82.72844552,House, 
145,UGUGU DR,BREVARD,NC,28712,35.14730395,-82.74529534,House, 
393,UGUGU DR,BREVARD,NC,28712,35.14803188,-82.74882347,House, 
587,UGUGU DR,BREVARD,NC,28712,35.14633407,-82.74999904,House, 
668,UGUGU DR,BREVARD,NC,28712,35.14584331,-82.75227104,House, 
1228,UGUGU DR,BREVARD,NC,28712,35.14609514,-82.75801461,House, 
1375,UGUGU DR,BREVARD,NC,28712,35.14553084,-82.76054737,House, 
1441,UGUGU DR,BREVARD,NC,28712,35.14669308,-82.75991693,House, 
1528,UGUGU DR,BREVARD,NC,28712,35.14779689,-82.75838265,House, 
1539,UGUGU DR,BREVARD,NC,28712,35.14792636,-82.75897116,House, 
1625,UGUGU DR,BREVARD,NC,28712,35.1487394,-82.7597458,House, 
205,UNOGA CT,BREVARD,NC,28712,35.145605,-82.7439263,House, 
60,UNOLE CT,BREVARD,NC,28712,35.15481121,-82.72534117,House, 
55,UNOLE CT,BREVARD,NC,28712,35.15436037,-82.72582344,House, 
110,UNOLE CT,BREVARD,NC,28712,35.15569629,-82.72580683,House, 
14,UNUTSI CT,BREVARD,NC,28712,35.15653042,-82.73582789,House, 
23,UNUTSI CT,BREVARD,NC,28712,35.15697367,-82.73582194,House, 
32,UNUTSI CT,BREVARD,NC,28712,35.15643466,-82.73542957,House, 
35,UNUTSI CT,BREVARD,NC,28712,35.15697789,-82.73533191,House, 
38,UNUTSI CT,BREVARD,NC,28712,35.15668327,-82.73519918,House, 
93,UNVDATLVI CT,BREVARD,NC,28712,35.14824286,-82.75135887,House, 
108,UNVDATLVI CT,BREVARD,NC,28712,35.14859198,-82.75076873,House, 
287,UNVDATLVI CT,BREVARD,NC,28712,35.1504922,-82.7534925,House, 
311,UNVDATLVI CT,BREVARD,NC,28712,35.15083885,-82.75364139,House, 
337,UNVDATLVI CT,BREVARD,NC,28712,35.15125907,-82.75354768,House, 
381,UNVDATLVI CT,BREVARD,NC,28712,35.15161607,-82.75324427,House, 
449,UNVDATLVI CT,BREVARD,NC,28712,35.15241639,-82.75207665,House, 
473,UNVDATLVI CT,BREVARD,NC,28712,35.15274598,-82.75183921,House, 
499,UNVDATLVI CT,BREVARD,NC,28712,35.15307923,-82.75130463,House, 
539,UNVDATLVI CT,BREVARD,NC,28712,35.15326133,-82.75089857,House, 
609,UNVDATLVI CT,BREVARD,NC,28712,35.15402605,-82.75042467,House, 
647,UNVDATLVI CT,BREVARD,NC,28712,35.15434675,-82.74941743,House, 
669,UNVDATLVI CT,BREVARD,NC,28712,35.15517986,-82.74838466,House, 
693,UNVDATLVI CT,BREVARD,NC,28712,35.15363479,-82.74866682,House, 
45,UTSONATI LN,BREVARD,NC,28712,35.15477794,-82.72416478,House, 
50,UTSONATI LN,BREVARD,NC,28712,35.15499091,-82.72482016,House, 
69,UTSONATI LN,BREVARD,NC,28712,35.15457813,-82.72433225,House, 
100,UTSONATI LN,BREVARD,NC,28712,35.15419304,-82.72507988,House, 
115,UTSONATI LN,BREVARD,NC,28712,35.15411032,-82.72455811,House, 
132,UTSONATI LN,BREVARD,NC,28712,35.15366102,-82.72505003,House, 
133,UTSONATI LN,BREVARD,NC,28712,35.1538406,-82.72447142,House, 
161,UTSONATI LN,BREVARD,NC,28712,35.15354298,-82.72433895,House, 
180,UTSONATI LN,BREVARD,NC,28712,35.15293563,-82.72414286,House, 
194,UTSONATI LN,BREVARD,NC,28712,35.15291007,-82.72376685,House, 
209,UTSONATI LN,BREVARD,NC,28712,35.15391587,-82.72361876,House, 
246,UTSONATI LN,BREVARD,NC,28712,35.15336181,-82.72307713,House, 
306,UTSONATI LN,BREVARD,NC,28712,35.15326411,-82.72272502,House, 
332,UTSONATI LN,BREVARD,NC,28712,35.15284197,-82.72272036,House, 
15,UWOHALI CT,BREVARD,NC,28712,35.14756028,-82.72747293,House, 
20,UWOHALI CT,BREVARD,NC,28712,35.14731313,-82.72806608,House, 
34,UWOHALI CT,BREVARD,NC,28712,35.14712673,-82.72786754,House, 
57,UWOHALI CT,BREVARD,NC,28712,35.14715184,-82.72714438,House, 
58,UWOHALI CT,BREVARD,NC,28712,35.14683292,-82.72778811,House, 
64,UWOHALI CT,BREVARD,NC,28712,35.14663171,-82.72754228,House, 
76,UWOHALI CT,BREVARD,NC,28712,35.14643507,-82.72706348,House, 
15,W DOGWOOD CIR,BREVARD,NC,28712,35.16410342,-82.75970155,House, 
38,W DOGWOOD CIR,BREVARD,NC,28712,35.16209043,-82.75978404,House, 
45,W DOGWOOD CIR,BREVARD,NC,28712,35.16309126,-82.75947,House, 
92,W DOGWOOD CIR,BREVARD,NC,28712,35.16283585,-82.75864891,House, 
111,W DOGWOOD CIR,BREVARD,NC,28712,35.16351156,-82.75905701,House, 
71,W MOYTOY LN,BREVARD,NC,28712,35.15884418,-82.74282076,House, 
85,W MOYTOY LN,BREVARD,NC,28712,35.15823596,-82.74358593,House, 
109,W MOYTOY LN,BREVARD,NC,28712,35.15878477,-82.74386053,House, 
112,W MOYTOY LN,BREVARD,NC,28712,35.15940934,-82.74389778,House, 
325,WALNUT HILLS DR,BREVARD,NC,28712,35.16364784,-82.76035379,House, 
10,WANEI CT,BREVARD,NC,28712,35.1593737,-82.7275939,House, 
24,WANEI CT,BREVARD,NC,28712,35.15964373,-82.72746653,House, 
34,WANEI CT,BREVARD,NC,28712,35.15986634,-82.72766913,House, 
54,WANEI CT,BREVARD,NC,28712,35.16000948,-82.72797199,House, 
63,WANEI CT,BREVARD,NC,28712,35.15977061,-82.72846955,House, 
97,WANEI CT,BREVARD,NC,28712,35.16026389,-82.72872905,House, 
130,WANEI CT,BREVARD,NC,28712,35.1609289,-82.72862491,House, 
137,WANEI CT,BREVARD,NC,28712,35.16096704,-82.72930316,House, 
140,WANEI CT,BREVARD,NC,28712,35.16112689,-82.72894393,House, 
17,WAYA CT,BREVARD,NC,28712,35.15148955,-82.7265573,House, 
30,WAYA CT,BREVARD,NC,28712,35.15178076,-82.72737554,House, 
50,WAYA CT,BREVARD,NC,28712,35.15150712,-82.72748656,House, 
55,WAYA CT,BREVARD,NC,28712,35.15104932,-82.72697271,House, 
64,WAYA CT,BREVARD,NC,28712,35.15112219,-82.72763011,House, 
193,WODIGEASGOHI DR,BREVARD,NC,28712,35.15753854,-82.72278551,House, 
44,YANEQUA WAY,BREVARD,NC,28712,35.15749068,-82.74035516,House, 
94,YANEQUA WAY,BREVARD,NC,28712,35.15672184,-82.74047383,House, 
38,TALADU CT,BREVARD,NC,28712,35.1521509,-82.73365361,House, 
98,TALADU CT,BREVARD,NC,28712,35.152352,-82.73430479,House, 
130,TALADU CT,BREVARD,NC,28712,35.15254374,-82.73478164,House, 
174,TALADU CT,BREVARD,NC,28712,35.15202953,-82.73527504,House, 
185,TALADU CT,BREVARD,NC,28712,35.15100928,-82.73476953,House, 
187,TALADU CT,BREVARD,NC,28712,35.15069505,-82.73524042,House, 
176,TALADU CT,BREVARD,NC,28712,35.15119679,-82.73551501,House, 
223,QUALLA CIR,BREVARD,NC,28712,35.1458506,-82.74172059,House, 
225,QUALLA CIR,BREVARD,NC,28712,35.14598895,-82.74165968,House, 
342,QUALLA CIR,BREVARD,NC,28712,35.1474898,-82.74107216,House, 
445,QUALLA CIR,BREVARD,NC,28712,35.14688179,-82.74255103,House, 
443,QUALLA CIR,BREVARD,NC,28712,35.14701248,-82.74259711,House, 
477,QUALLA CIR,BREVARD,NC,28712,35.14642073,-82.74266401,House, 
532,QUALLA CIR,BREVARD,NC,28712,35.14571983,-82.74338683,House, 
530,QUALLA CIR,BREVARD,NC,28712,35.14586623,-82.74341202,House, 
635,QUALLA CIR,BREVARD,NC,28712,35.14440906,-82.74290435,House, 
633,QUALLA CIR,BREVARD,NC,28712,35.1445873,-82.742869,House, 
581,QUALLA CIR,BREVARD,NC,28712,35.14507814,-82.74290133,House, 
572,QUALLA CIR,BREVARD,NC,28712,35.1453632,-82.74333723,House, 
570,QUALLA CIR,BREVARD,NC,28712,35.14551879,-82.74337108,House, 
475,QUALLA CIR,BREVARD,NC,28712,35.14660806,-82.74269161,House, 
303,QUALLA CIR,BREVARD,NC,28712,35.14691447,-82.74119874,House, 
301,QUALLA CIR,BREVARD,NC,28712,35.14674451,-82.74123593,House, 
135,KANASDATSI DR,BREVARD,NC,28712,35.15599498,-82.72940106,House, 
134,KANASDATSI DR,BREVARD,NC,28712,35.15576755,-82.73170204,House, 
136,KANASDATSI DR,BREVARD,NC,28712,35.15527909,-82.73142904,House, 
405,KANASDATSI DR,BREVARD,NC,28712,35.15639106,-82.73102993,House, 
305,KANASDATSI DR,BREVARD,NC,28712,35.1558537,-82.73230366,House, 
16,INADV CT,BREVARD,NC,28712,35.15477659,-82.73268335,House, 
293,KANASDATSI DR,BREVARD,NC,28712,35.15557228,-82.7324226,House, 
59,AGALIHA LN,BREVARD,NC,28712,35.15403698,-82.73064958,House, 
81,AGALIHA LN,BREVARD,NC,28712,35.15363523,-82.73056235,House, 
104,AGALIHA LN,BREVARD,NC,28712,35.15358079,-82.73156238,House, 
122,AGALIHA LN,BREVARD,NC,28712,35.15316876,-82.73154653,House, 
169,AGALIHA LN,BREVARD,NC,28712,35.15318142,-82.73069396,House, 
284,AGALIHA LN,BREVARD,NC,28712,35.15167189,-82.73043678,House, 
255,AGALIHA LN,BREVARD,NC,28712,35.15231314,-82.72989089,House, 
196,AGALIHA LN,BREVARD,NC,28712,35.15216018,-82.73104057,House, 
159,KANASDATSI DR,BREVARD,NC,28712,35.15486898,-82.72944686,House, 
790,TSISQUA CIR,BREVARD,NC,28712,35.14453046,-82.74070601,House,
792,TSISQUA CIR,BREVARD,NC,28712,35.14465675,-82.74050827,House,
14,UNOGA CT,BREVARD,NC,28712,35.14446399,-82.74347025,House,
16,UNOGA CT,BREVARD,NC,28712,35.14473512,-82.74354524,House,
41,DUYA CT,BREVARD,NC,28712,35.14712586,-82.74220746,House,
51,DUYA CT,BREVARD,NC,28712,35.14786669,-82.74189751,House,
53,DUYA CT,BREVARD,NC,28712,35.14796831,-82.74183596,House,
50,DUYA CT,BREVARD,NC,28712,35.14773141,-82.74138731,House,
52,DUYA CT,BREVARD,NC,28712,35.14783722,-82.74133698,House,
89,SWEETSHRUB LN,BREVARD,NC,28712,35.15746467,-82.75695969,House,
507,CHEESTOONAYA WAY,BREVARD,NC,28712,35.14823092,-82.7347112,House,
135,CATATOGA PATH,BREVARD,NC,28712,35.15210153,-82.74144319,House,
69,PEPPERBUSH RD,BREVARD,NC,28712,35.15884461,-82.75602955,House,
455,TICOA PARK DR,BREVARD,NC,28712,35.14683372,-82.73800562,House,
2388,CONNESTEE TRL,BREVARD,NC,28712,35.14557924,-82.74569876,House,
268,TELLICO TRL,BREVARD,NC,28712,35.15437055,-82.74029584,House,
239,TELLICO TRL,BREVARD,NC,28712,35.15494491,-82.73966829,House,
5474,GREENVILLE HWY,BREVARD,NC,28712,35.16388685,-82.7306595,House,
242,UDOQUE CT,BREVARD,NC,28712,35.15227559,-82.75807836,House,
221,KITUHWA TRL,BREVARD,NC,28712,35.16223485,-82.74414873,House,
71,SUSQUEHANNA CT,BREVARD,NC,28712,35.15210688,-82.73932358,House,
641,TICOA PARK DR,BREVARD,NC,28712,35.14855707,-82.735823,House,
160,N SETSI LN,BREVARD,NC,28712,35.15090053,-82.74482313,House,
720,KELLY MOUNTAIN RD,BREVARD,NC,28712,35.16154616,-82.75798873,House,
58,TSAYOGA CT,BREVARD,NC,28712,35.14985826,-82.7602263,House,
2411,CONNESTEE TRL,BREVARD,NC,28712,35.14502807,-82.74504781,House,
69,UWOHALI CT,BREVARD,NC,28712,35.1468917,-82.72700505,House,
222,SEDI LN,BREVARD,NC,28712,35.15285242,-82.72687929,House,
