Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
422,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21605242,-82.70384348,House, 
448,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21567563,-82.70389926,House, 
472,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21531561,-82.70369263,House, 
515,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.2152794,-82.70261269,House, 
530,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.2144675,-82.70327526,House, 
531,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.215014,-82.70225362,House, 
544,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21452533,-82.70262668,House, 
549,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.2146721,-82.70204077,House, 
590,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21418968,-82.70244718,House, 
593,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21412429,-82.70175364,House, 
624,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21353949,-82.70220062,House, 
645,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21388528,-82.70164529,House, 
650,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21326395,-82.70152579,House, 
653,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21371202,-82.70118621,House, 
676,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21295876,-82.70122204,House, 
713,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21329775,-82.70081217,House, 
729,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21331101,-82.70036561,House, 
738,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21259817,-82.69985391,House, 
740,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21278542,-82.69847636,House, 
741,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21334486,-82.69996594,House, 
783,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21327685,-82.699431,House, 
825,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21368536,-82.69847714,House, 
905,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21380507,-82.69741763,House, 
955,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21440498,-82.69670413,House, 
1017,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21415239,-82.69585586,House, 
1131,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21506235,-82.69523571,House, 
524,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21493496,-82.70301328,House,UNIT 1
524,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21490848,-82.70306819,House,UNIT 2
524,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21483815,-82.70293549,House,UNIT 3
524,THREE MILE KNOB RD,PISGAH FOREST,NC,28768,35.21482202,-82.70299951,House,UNIT 4
20,TIMBERLANE CIR,PISGAH FOREST,NC,28768,35.22103067,-82.69824155,House, 
21,TIMBERLANE CIR,PISGAH FOREST,NC,28768,35.22053968,-82.69841558,House, 
50,TIMBERLANE CIR,PISGAH FOREST,NC,28768,35.22122299,-82.69880198,House, 
85,TIMBERLANE CIR,PISGAH FOREST,NC,28768,35.22121094,-82.69980043,House, 
116,TIMBERLANE CIR,PISGAH FOREST,NC,28768,35.22184747,-82.69943362,House, 
140,TIMBERLANE CIR,PISGAH FOREST,NC,28768,35.22203834,-82.70011117,House, 
192,TIMBERLANE CIR,PISGAH FOREST,NC,28768,35.2223427,-82.70093724,House, 
193,TIMBERLANE CIR,PISGAH FOREST,NC,28768,35.22119232,-82.70071774,House, 
200,TIMBERLANE CIR,PISGAH FOREST,NC,28768,35.22150106,-82.70133703,House, 
9,TIMBERLANE DR,PISGAH FOREST,NC,28768,35.21938038,-82.69522928,House, 
33,TIMBERLANE DR,PISGAH FOREST,NC,28768,35.2194383,-82.69590422,House, 
34,TIMBERLANE DR,PISGAH FOREST,NC,28768,35.22001409,-82.69536937,House, 
61,TIMBERLANE DR,PISGAH FOREST,NC,28768,35.21956269,-82.69644582,House, 
78,TIMBERLANE DR,PISGAH FOREST,NC,28768,35.22010831,-82.69617956,House, 
99,TIMBERLANE DR,PISGAH FOREST,NC,28768,35.21985701,-82.69693025,House, 
100,TIMBERLANE DR,PISGAH FOREST,NC,28768,35.22040174,-82.69670442,House, 
