Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
399,GREENVILLE HWY,BREVARD,NC,28712,35.22526702,-82.72239301,House,
67,PARK AVE,BREVARD,NC,28712,35.23009752,-82.72756024,House,
250,QUAIL RUN,PISGAH FOREST,NC,28768,35.21647347,-82.68406981,House,
424,PARK AVE,BREVARD,NC,28712,35.23196338,-82.72285476,House,
52,LINGERLONG LN,BREVARD,NC,28712,35.22720892,-82.72646499,House,
216,INGLEY RD,PISGAH FOREST,NC,28768,35.22315123,-82.70191536,House,
1239,WILSON RD,PISGAH FOREST,NC,28768,35.22539831,-82.70448343,House,
1634,PISGAH FOREST DR,PISGAH FOREST,NC,28768,35.2186178,-82.6621517,House,
20,PAINTED SKY LN,PISGAH FOREST,NC,28768,35.2250943,-82.69670511,House,
71,PAINTED SKY LN,PISGAH FOREST,NC,28768,35.225255,-82.69717605,House,
289,PAINTED SKY LN,PISGAH FOREST,NC,28768,35.22741062,-82.69961493,House,
11,GALLIMORE RD,BREVARD,NC,28712,35.22542263,-82.72519849,Other,
2183,CHERRYWOOD LN,PISGAH FOREST,NC,28768,35.21341312,-82.67748743,House,
1270,ELM BEND RD,BREVARD,NC,28712,35.22347613,-82.70541553,Business,
164,SPRUCE PINE LN,PISGAH FOREST,NC,28768,35.22394338,-82.68551021,House,
718,SUGAR LOAF RD,BREVARD,NC,28712,35.21215114,-82.72604641,House,
100,FERNWOOD LN,PISGAH FOREST,NC,28768,35.22461987,-82.68807608,House,
1110,KNOB RD,PISGAH FOREST,NC,28768,35.21172296,-82.69804444,House,
395,SUGAR LOAF RD,BREVARD,NC,28712,35.21563891,-82.72773571,House,
439,SUGAR LOAF RD,BREVARD,NC,28712,35.2155269,-82.72759098,House,
130,RIDGE VIEW DR,PISGAH FOREST,NC,28768,35.22007382,-82.66560458,House,
84,HALLELUJAH HOLW,PISGAH FOREST,NC,28768,35.22667264,-82.68257105,House,
26,HALLELUJAH HOLW,PISGAH FOREST,NC,28768,35.22576234,-82.68362065,House,
3506,RESERVE RD,PISGAH FOREST,NC,28768,35.22525652,-82.66804109,House,
3314,RESERVE RD,PISGAH FOREST,NC,28768,35.22764074,-82.66960462,House,
84,BRIDAL CREEK CV,PISGAH FOREST,NC,28768,35.21240265,-82.70550459,House,
2211,PISGAH FOREST DR,PISGAH FOREST,NC,28768,35.22138203,-82.66075226,House,
1375,SKYE DR,PISGAH FOREST,NC,28768,35.23227054,-82.67338402,House,
181,CHELSEA CIR,PISGAH FOREST,NC,28768,35.22203533,-82.67527875,House,
205,CHELSEA CIR,PISGAH FOREST,NC,28768,35.22168171,-82.67654721,House,
29,FULL GOSPEL CHURCH RD,BREVARD,NC,28712,35.21862716,-82.71326853,House,
69,LITTLE DREAMER RD,BREVARD,NC,28712,35.21978272,-82.71049569,House,
15,MAPLEWOOD DR,PISGAH FOREST,NC,28768,35.21093137,-82.67110155,House,
778,GLEN CANNON DR,PISGAH FOREST,NC,28768,35.22830071,-82.69501472,Business,
9,SHADY LN,PISGAH FOREST,NC,28768,35.21971543,-82.67299901,House,
160,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23294074,-82.69758854,House,
75,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23300266,-82.69861588,Business,
155,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23296679,-82.69785325,Business,
156,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23262008,-82.69726502,House,
134,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23237671,-82.69766821,House,
112,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23173254,-82.69781581,House,
240,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23262839,-82.69651826,House,
200,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23281621,-82.6971279,House,
220,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23273294,-82.69680389,House,
290,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23265874,-82.69585672,House,
330,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23251043,-82.69527401,House,
310,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23264294,-82.69556161,House,
350,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23227917,-82.69512504,House,
370,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23198589,-82.69500585,House,
135,PAISLEY LN,PISGAH FOREST,NC,28768,35.22953578,-82.68498893,House,
435,HOLLY HILL FARM RD,PISGAH FOREST,NC,28768,35.22835682,-82.65719965,House,
3825,RESERVE RD,PISGAH FOREST,NC,28768,35.22088841,-82.66839802,House,
3592,RESERVE RD,PISGAH FOREST,NC,28768,35.22374367,-82.66892195,House,
167,MOUNTAIN VIEW DR,PISGAH FOREST,NC,28768,35.2175768,-82.68761094,Other,
87,MADELINE LN,PISGAH FOREST,NC,28768,35.22156118,-82.69411785,House,
61,OLD RIVER RD,BREVARD,NC,28712,35.21440541,-82.71307338,House,
75,OLD RIVER RD,BREVARD,NC,28712,35.21450986,-82.71284315,House,
262,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.2323228,-82.69594327,House,
408,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.231611,-82.69480809,House,
414,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23148586,-82.69477914,House,
420,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23138756,-82.69474675,House,
426,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23128997,-82.69469112,House,
434,SKYTERRA WAY,PISGAH FOREST,NC,28768,35.23117966,-82.69467681,House,
