Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
1695,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21813933,-82.89189037,House, 
1765,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21822186,-82.8923972,House, 
1767,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21743426,-82.89307831,House, 
1814,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21860691,-82.89367971,House, 
1886,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.2190613,-82.89478092,House, 
2164,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21812567,-82.89921966,House, 
2166,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21812388,-82.89925162,House, 
2378,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21820645,-82.90273726,House, 
2396,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.2182807,-82.90347756,House, 
2455,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21718273,-82.90344615,House, 
2457,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21752469,-82.90447482,House, 
2500,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21818,-82.90523543,House, 
2590,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21788698,-82.90641769,House, 
2592,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21780072,-82.90702389,House, 
2631,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21748409,-82.90723742,House, 
2748,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21778478,-82.90943624,House, 
2767,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21758707,-82.90971535,House, 
2768,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21774258,-82.9097862,House, 
2846,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21740555,-82.91097696,House, 
3011,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21701653,-82.91389545,House, 
3015,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21700524,-82.91396703,House, 
3160,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21848587,-82.91595754,House, 
3221,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21717997,-82.91762701,House, 
3385,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21796892,-82.92028459,House, 
3437,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21785877,-82.92115533,House, 
3471,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21792519,-82.9217612,House, 
3684,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21751795,-82.92511006,House, 
3915,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21477443,-82.92735787,House, 
3916,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21489941,-82.92748959,House, 
3953,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21352998,-82.92925515,House, 
5106,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.21536562,-82.94479478,House, 
110,TELLICO LN,LAKE TOXAWAY,NC,28747,35.16010333,-82.93150297,House, 
161,TELLICO LN,LAKE TOXAWAY,NC,28747,35.16083456,-82.93176374,House, 
23,THUNDERBIRD LN,LAKE TOXAWAY,NC,28747,35.16030711,-82.93982701,House, 
47,THUNDERBIRD LN,LAKE TOXAWAY,NC,28747,35.16035653,-82.93923495,House, 
230,TOXAWAY TRL,LAKE TOXAWAY,NC,28747,35.16061246,-82.94024902,House, 
304,TOXAWAY TRL,LAKE TOXAWAY,NC,28747,35.16002815,-82.94181022,House, 
439,TOXAWAY TRL,LAKE TOXAWAY,NC,28747,35.16001449,-82.94332064,House, 
442,TOXAWAY TRL,LAKE TOXAWAY,NC,28747,35.16034,-82.94235162,House, 
472,TOXAWAY TRL,LAKE TOXAWAY,NC,28747,35.16062261,-82.94272609,House, 
500,TOXAWAY TRL,LAKE TOXAWAY,NC,28747,35.16099609,-82.94367902,House, 
31,TROUT HAVEN LN,BALSAM GROVE,NC,28708,35.24373174,-82.88257207,House, 
33,TROUT HAVEN LN,BALSAM GROVE,NC,28708,35.24359205,-82.88291262,House, 
76,TROUT HAVEN LN,BALSAM GROVE,NC,28708,35.24275363,-82.88385904,House, 
80,TROUT HAVEN LN,BALSAM GROVE,NC,28708,35.24344554,-82.88409498,House, 
82,TROUT HAVEN LN,BALSAM GROVE,NC,28708,35.24471012,-82.88458953,House, 
28,VALLEY-HI DR,LAKE TOXAWAY,NC,28747,35.16727944,-82.94460103,House, 
121,VALLEY-HI DR,LAKE TOXAWAY,NC,28747,35.16846657,-82.94500915,House, 
166,VAN BUREN DR,LAKE TOXAWAY,NC,28747,35.17182396,-82.87204741,House, 
168,VAN BUREN DR,LAKE TOXAWAY,NC,28747,35.1714428,-82.87277025,House, 
175,VAN BUREN DR,LAKE TOXAWAY,NC,28747,35.17170453,-82.87099996,House, 
224,VAN BUREN DR,LAKE TOXAWAY,NC,28747,35.17114378,-82.87231719,House, 
252,VAN BUREN DR,LAKE TOXAWAY,NC,28747,35.1705483,-82.87216351,House, 
281,VAN BUREN DR,LAKE TOXAWAY,NC,28747,35.17077627,-82.87154754,House, 
80,VIOLA LN,BALSAM GROVE,NC,28708,35.23299285,-82.87303392,House, 
296,VIOLA LN,BALSAM GROVE,NC,28708,35.23358743,-82.87139406,House, 
10,VIRGINIA BROCK RD,LAKE TOXAWAY,NC,28747,35.18780954,-82.94127109,House, 
15,VIRGINIA BROCK RD,LAKE TOXAWAY,NC,28747,35.18837876,-82.94073845,House, 
279,VIRGINIA BROCK RD,LAKE TOXAWAY,NC,28747,35.18979894,-82.93874753,House, 
293,W RIVER RD,BALSAM GROVE,NC,28708,35.2267573,-82.87107711,House, 
331,W RIVER RD,BALSAM GROVE,NC,28708,35.22643611,-82.87074826,House, 
333,W RIVER RD,BALSAM GROVE,NC,28708,35.22623019,-82.87054243,House, 
350,W RIVER RD,BALSAM GROVE,NC,28708,35.22583357,-82.87093563,House, 
373,W RIVER RD,BALSAM GROVE,NC,28708,35.22597141,-82.87006098,House, 
400,W RIVER RD,BALSAM GROVE,NC,28708,35.22508447,-82.87061675,House, 
435,W RIVER RD,BALSAM GROVE,NC,28708,35.22508952,-82.86948185,House, 
447,W RIVER RD,BALSAM GROVE,NC,28708,35.22485255,-82.86923275,House, 
514,W RIVER RD,BALSAM GROVE,NC,28708,35.22398851,-82.86865136,House, 
516,W RIVER RD,BALSAM GROVE,NC,28708,35.22374679,-82.86874647,House, 
78,WAYBACK RD,BALSAM GROVE,NC,28708,35.21949901,-82.91709588,House, 
156,WAYBACK RD,BALSAM GROVE,NC,28708,35.21959394,-82.91942067,House, 
183,WAYBACK RD,BALSAM GROVE,NC,28708,35.21894903,-82.91920529,House, 
428,WEST RIDGE RD,LAKE TOXAWAY,NC,28747,35.16047345,-82.89789359,House, 
94,WILL PLACE RD,BALSAM GROVE,NC,28708,35.21168691,-82.92797903,House, 
109,WILL PLACE RD,BALSAM GROVE,NC,28708,35.21163183,-82.92627158,House, 
85,WOLF CT,LAKE TOXAWAY,NC,28747,35.16778544,-82.93660361,House, 
112,WOLF CT,LAKE TOXAWAY,NC,28747,35.16619181,-82.93827454,House, 
