Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
94,ARROWHEAD RIDGE RD,BREVARD,NC,28712,35.07559637,-82.87102326,House, 
243,ARROWHEAD RIDGE RD,BREVARD,NC,28712,35.0737583,-82.87237156,House, 
280,ARROWHEAD RIDGE RD,BREVARD,NC,28712,35.07357141,-82.87301911,House, 
347,ARROWHEAD RIDGE RD,BREVARD,NC,28712,35.07292128,-82.87384071,House, 
425,ARROWHEAD RIDGE RD,BREVARD,NC,28712,35.07259683,-82.87502388,House, 
490,ARROWHEAD RIDGE RD,BREVARD,NC,28712,35.07280007,-82.87608759,House, 
20,ARROWHEAD TRL,ROSMAN,NC,28772,35.09241161,-82.79914442,House, 
95,ARROWHEAD TRL,ROSMAN,NC,28772,35.09263905,-82.79842419,House, 
190,BEAR PEN HOLLOW RD,BREVARD,NC,28712,35.07040596,-82.86881083,House, 
360,BEAR PEN HOLLOW RD,BREVARD,NC,28712,35.07000268,-82.8656204,House, 
536,BEAR PEN HOLLOW RD,BREVARD,NC,28712,35.06979184,-82.86445465,House, 
599,BEAR PEN HOLLOW RD,BREVARD,NC,28712,35.07023741,-82.86350558,House, 
10,BRAXTON CT,SAPPHIRE,NC,28774,35.08528131,-83.00931431,House, 
91,BRAXTON CT,SAPPHIRE,NC,28774,35.08606301,-83.00832623,House, 
150,BRUMLEY LN,SAPPHIRE,NC,28774,35.08454241,-83.00908818,House, 
286,BRUMLEY LN,SAPPHIRE,NC,28774,35.08634055,-83.00894032,House, 
33,BUCK SNORT KNOB,ROSMAN,NC,28772,35.09028896,-82.80392858,House, 
38,BUCK SNORT KNOB,ROSMAN,NC,28772,35.0887533,-82.80338895,House, 
60,CAMPER XING,BREVARD,NC,28712,35.08572342,-82.86990262,House,APT 751
60,CAMPER XING,BREVARD,NC,28712,35.08567398,-82.87001527,House,APT 752
60,CAMPER XING,BREVARD,NC,28712,35.08564551,-82.86996513,House,APT 757
60,CAMPER XING,BREVARD,NC,28712,35.08574776,-82.86994733,House,APT 758
80,CAMPER XING,BREVARD,NC,28712,35.0855408,-82.870153,House,APT 753
80,CAMPER XING,BREVARD,NC,28712,35.0855408,-82.870153,House,APT 754
80,CAMPER XING,BREVARD,NC,28712,35.0855408,-82.870153,House,APT 755
80,CAMPER XING,BREVARD,NC,28712,35.0855408,-82.870153,House,APT 756
10,CASH RD,SAPPHIRE,NC,28774,35.06602393,-83.01391937,House, 
410,CASH RD,SAPPHIRE,NC,28774,35.06579717,-83.01917086,House, 
542,CASH RD,SAPPHIRE,NC,28774,35.06557843,-83.02049937,House, 
680,CASH RD,SAPPHIRE,NC,28774,35.06570573,-83.02264265,House, 
682,CASH RD,SAPPHIRE,NC,28774,35.06644138,-83.02229298,House, 
684,CASH RD,SAPPHIRE,NC,28774,35.06621927,-83.02397535,House, 
45,DEVIL'S HOLE RD,ROSMAN,NC,28772,35.07524606,-82.84129714,House, 
257,DEVIL'S HOLE RD,ROSMAN,NC,28772,35.07818608,-82.84167172,House, 
428,DEVIL'S HOLE RD,ROSMAN,NC,28772,35.07915405,-82.83755001,House, 
122,DODSON RD,ROSMAN,NC,28772,35.08484463,-82.813174,House, 
124,DODSON RD,ROSMAN,NC,28772,35.08467538,-82.81530873,House, 
159,DODSON RD,ROSMAN,NC,28772,35.08418931,-82.81319282,House, 
451,DODSON RD,ROSMAN,NC,28772,35.07982861,-82.81322181,House, 
1355,DOLLY MASTERS RD,BREVARD,NC,28712,35.09497177,-82.74755644,House, 
1415,DOLLY MASTERS RD,BREVARD,NC,28712,35.0941354,-82.74742289,House, 
1481,DOLLY MASTERS RD,BREVARD,NC,28712,35.09452194,-82.74832767,House, 
111,EARLIEBIRD DR,ROSMAN,NC,28772,35.08141806,-82.83006853,House, 
28,EASTATOE GAP,ROSMAN,NC,28772,35.09338631,-82.79071603,House, 
168,EASTATOE GAP,ROSMAN,NC,28772,35.09321255,-82.79240613,House, 
341,EASTATOE GAP RD,ROSMAN,NC,28772,35.09182628,-82.81579293,House, 
717,EASTATOE GAP RD,ROSMAN,NC,28772,35.08741474,-82.817375,House, 
801,EASTATOE GAP RD,ROSMAN,NC,28772,35.08592577,-82.81844437,House, 
142,FEATHER RDG,ROSMAN,NC,28772,35.08595427,-82.79873992,House, 
47,FELLOWSHIP WAY,BREVARD,NC,28712,35.09217953,-82.86398678,House, 
60,FELLOWSHIP WAY,BREVARD,NC,28712,35.09261408,-82.86357376,House, 
79,FELLOWSHIP WAY,BREVARD,NC,28712,35.0925953,-82.86434296,House, 
121,FELLOWSHIP WAY,BREVARD,NC,28712,35.09290857,-82.86459314,House, 
128,FELLOWSHIP WAY,BREVARD,NC,28712,35.09348339,-82.86421031,House, 
135,FELLOWSHIP WAY,BREVARD,NC,28712,35.09300239,-82.86491795,House, 
151,FELLOWSHIP WAY,BREVARD,NC,28712,35.092711,-82.86506281,House, 
156,FELLOWSHIP WAY,BREVARD,NC,28712,35.09337662,-82.86488637,House, 
157,FELLOWSHIP WAY,BREVARD,NC,28712,35.09334871,-82.86531566,House, 
197,FELLOWSHIP WAY,BREVARD,NC,28712,35.09327854,-82.86565193,House, 
206,FELLOWSHIP WAY,BREVARD,NC,28712,35.09355539,-82.86585258,House, 
214,FELLOWSHIP WAY,BREVARD,NC,28712,35.09349471,-82.86624002,House, 
237,FELLOWSHIP WAY,BREVARD,NC,28712,35.09298311,-82.86573401,House, 
240,FELLOWSHIP WAY,BREVARD,NC,28712,35.09283249,-82.86606205,House, 
281,FELLOWSHIP WAY,BREVARD,NC,28712,35.09233799,-82.86592509,House, 
282,FELLOWSHIP WAY,BREVARD,NC,28712,35.09242915,-82.8662321,House, 
312,FELLOWSHIP WAY,BREVARD,NC,28712,35.09209243,-82.86646557,House, 
16,FLATT HILLS DR,BREVARD,NC,28712,35.07457086,-82.77492412,House, 
59,FLATT HILLS DR,BREVARD,NC,28712,35.07393357,-82.77430418,House, 
