Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
245,FISHER HOLLER DR,BREVARD,NC,28712,35.118909,-82.838858,House,
700,STAR GAZER RDG,LAKE TOXAWAY,NC,28747,35.117461,-82.952212,Business,
702,STAR GAZER RDG,LAKE TOXAWAY,NC,28747,35.117393,-82.952239,Business,
704,STAR GAZER RDG,LAKE TOXAWAY,NC,28747,35.117445,-82.952367,Business,
519,EAGLE DR,SAPPHIRE,NC,28774,35.115982,-82.971202,House,
502,ROCKY MOUNT RD,ROSMAN,NC,28772,35.128889,-82.844195,Business,
496,ROCKY MOUNT RD,ROSMAN,NC,28772,35.12879,-82.844252,Business,
492,ROCKY MOUNT RD,ROSMAN,NC,28772,35.128732,-82.844228,Business,
490,ROCKY MOUNT RD,ROSMAN,NC,28772,35.128696,-82.844164,Other,
480,ROCKY MOUNT RD,ROSMAN,NC,28772,35.128663,-82.844226,Other,
366,BEN NEVIS RD,BREVARD,NC,28712,35.115219,-82.83033,House,
211,G W WHITMIRE RD,ROSMAN,NC,28772,35.129206,-82.826792,House,
386,WEST CLUB BLVD,LAKE TOXAWAY,NC,28747,35.118936,-82.943852,House,
534,TOXAWAY FALLS DR,LAKE TOXAWAY,NC,28747,35.121855,-82.928234,House,
495,SEMINOLE WAY,LAKE TOXAWAY,NC,28747,35.13492,-82.949335,House,
165,COOLIDGE DR,ROSMAN,NC,28772,35.131275,-82.829206,House,
14955,ROSMAN HWY,LAKE TOXAWAY,NC,28747,35.127279,-82.926958,House,
384,WEST CLUB BLVD,LAKE TOXAWAY,NC,28747,35.118964,-82.943483,Other,
409,LAKESIDE DR,LAKE TOXAWAY,NC,28747,35.120733,-82.949529,House,
584,N EAST SHORE DR,LAKE TOXAWAY,NC,28747,35.126317,-82.938076,House,
575,S CLUB BLVD,LAKE TOXAWAY,NC,28747,35.116277,-82.960211,Business,
2270,WEST CLUB BLVD,LAKE TOXAWAY,NC,28747,35.126986,-82.953871,Business,
1082,MIDDLEFORK RD,BREVARD,NC,28712,35.121042,-82.822792,House,
155,ANDERSON DR,ROSMAN,NC,28772,35.11861756,-82.78396059,House, 
23,ANNAKESTA CT,BREVARD,NC,28712,35.13452909,-82.74357669,House, 
