Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
480,KING RD,PISGAH FOREST,NC,28768,35.31019918,-82.65757659,House, 
536,KING RD,PISGAH FOREST,NC,28768,35.31087673,-82.65634804,House, 
601,KING RD,PISGAH FOREST,NC,28768,35.31178024,-82.65609554,House, 
660,KING RD,PISGAH FOREST,NC,28768,35.31067383,-82.65533767,House, 
718,KING RD,PISGAH FOREST,NC,28768,35.31061857,-82.65364098,House, 
886,KING RD,PISGAH FOREST,NC,28768,35.31251318,-82.65151677,House, 
919,KING RD,PISGAH FOREST,NC,28768,35.31336709,-82.65056798,House, 
1329,KING RD,PISGAH FOREST,NC,28768,35.31371082,-82.64385293,House, 
1370,KING RD,PISGAH FOREST,NC,28768,35.31187758,-82.64244468,House, 
1388,KING RD,PISGAH FOREST,NC,28768,35.31306319,-82.64250733,House, 
1393,KING RD,PISGAH FOREST,NC,28768,35.31622137,-82.64324575,House, 
1524,KING RD,PISGAH FOREST,NC,28768,35.31267053,-82.64121602,House, 
1582,KING RD,PISGAH FOREST,NC,28768,35.31236683,-82.64047712,House, 
1586,KING RD,PISGAH FOREST,NC,28768,35.31226609,-82.64011831,House, 
1591,KING RD,PISGAH FOREST,NC,28768,35.31300978,-82.63980774,House, 
1632,KING RD,PISGAH FOREST,NC,28768,35.31207553,-82.63985914,House, 
1700,KING RD,PISGAH FOREST,NC,28768,35.31133827,-82.63971638,House, 
1702,KING RD,PISGAH FOREST,NC,28768,35.3110078,-82.6396118,House, 
1717,KING RD,PISGAH FOREST,NC,28768,35.31068085,-82.63868628,House, 
1766,KING RD,PISGAH FOREST,NC,28768,35.31001337,-82.63856294,House, 
1786,KING RD,PISGAH FOREST,NC,28768,35.31019175,-82.6392736,House, 
1800,KING RD,PISGAH FOREST,NC,28768,35.30938476,-82.63844688,House, 
1829,KING RD,PISGAH FOREST,NC,28768,35.30884557,-82.63782557,House, 
1953,KING RD,PISGAH FOREST,NC,28768,35.30824348,-82.6373652,House, 
