Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
46,SOQUILI DR,BREVARD,NC,28712,35.1460639,-82.71126989,House, 
65,SOQUILI DR,BREVARD,NC,28712,35.14685428,-82.71087197,House, 
68,SOQUILI DR,BREVARD,NC,28712,35.14620177,-82.71057904,House, 
144,SOQUILI DR,BREVARD,NC,28712,35.14665373,-82.70939018,House, 
336,SOQUILI DR,BREVARD,NC,28712,35.14505625,-82.70960584,House, 
371,SOQUILI DR,BREVARD,NC,28712,35.14476713,-82.70889171,House, 
417,SOQUILI DR,BREVARD,NC,28712,35.14425942,-82.70825062,House, 
457,SOQUILI DR,BREVARD,NC,28712,35.14315083,-82.70829452,House, 
480,SOQUILI DR,BREVARD,NC,28712,35.14369488,-82.70944003,House, 
500,SOQUILI DR,BREVARD,NC,28712,35.1434936,-82.70965776,House, 
513,SOQUILI DR,BREVARD,NC,28712,35.14328021,-82.70883445,House, 
522,SOQUILI DR,BREVARD,NC,28712,35.14300215,-82.70956357,House, 
542,SOQUILI DR,BREVARD,NC,28712,35.14277964,-82.70954685,House, 
553,SOQUILI DR,BREVARD,NC,28712,35.14247707,-82.70873797,House, 
564,SOQUILI DR,BREVARD,NC,28712,35.14255946,-82.70968005,House, 
589,SOQUILI DR,BREVARD,NC,28712,35.1418562,-82.70928188,House, 
645,SOQUILI DR,BREVARD,NC,28712,35.14140316,-82.71021711,House, 
679,SOQUILI DR,BREVARD,NC,28712,35.14114245,-82.71057459,House, 
744,SOQUILI DR,BREVARD,NC,28712,35.140794,-82.71177407,House, 
856,SOQUILI DR,BREVARD,NC,28712,35.14108265,-82.71305626,House, 
870,SOQUILI DR,BREVARD,NC,28712,35.14121755,-82.71355792,House, 
877,SOQUILI DR,BREVARD,NC,28712,35.14040387,-82.71367957,House, 
886,SOQUILI DR,BREVARD,NC,28712,35.14102481,-82.71397925,House, 
905,SOQUILI DR,BREVARD,NC,28712,35.14040888,-82.71400324,House, 
959,SOQUILI DR,BREVARD,NC,28712,35.13997922,-82.71444259,House, 
983,SOQUILI DR,BREVARD,NC,28712,35.13969292,-82.71478711,House, 
988,SOQUILI DR,BREVARD,NC,28712,35.1400116,-82.71524499,House, 
1012,SOQUILI DR,BREVARD,NC,28712,35.1396108,-82.71556654,House, 
1040,SOQUILI DR,BREVARD,NC,28712,35.13935413,-82.71578326,House, 
1152,SOQUILI DR,BREVARD,NC,28712,35.13951725,-82.71747447,House, 
1155,SOQUILI DR,BREVARD,NC,28712,35.1390411,-82.71759996,House, 
1169,SOQUILI DR,BREVARD,NC,28712,35.13908322,-82.71783376,House, 
