Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
31,ALLISON HILL DR,BREVARD,NC,28712,35.10094416,-82.84891647,House, 
51,ALLISON HILL DR,BREVARD,NC,28712,35.10040761,-82.84900753,House, 
75,ALLISON HILL DR,BREVARD,NC,28712,35.10059665,-82.84931215,House, 
110,ALLISON HILL DR,BREVARD,NC,28712,35.10067236,-82.85008152,House, 
120,ALLISON HILL DR,BREVARD,NC,28712,35.10020937,-82.8502448,House, 
143,ALLISON HILL DR,BREVARD,NC,28712,35.09956923,-82.84991742,House, 
185,ALLISON HILL DR,BREVARD,NC,28712,35.09914546,-82.84999003,House, 
187,ALLISON HILL DR,BREVARD,NC,28712,35.09889452,-82.850127,House, 
196,ALLISON HILL DR,BREVARD,NC,28712,35.09951409,-82.85102168,House, 
260,ALLISON HILL DR,BREVARD,NC,28712,35.09817312,-82.85138353,House, 
270,ALLISON HILL DR,BREVARD,NC,28712,35.09754754,-82.85128416,House, 
338,ALLISON HILL DR,BREVARD,NC,28712,35.09679115,-82.85144279,House, 
128,ANTLER RDG,ROSMAN,NC,28772,35.09797454,-82.78968091,House, 
182,ANTLER RDG,ROSMAN,NC,28772,35.09842622,-82.7910586,House, 
7,APPLE BEE RD,BREVARD,NC,28712,35.10887571,-82.74201956,House, 
14,APPLE BEE RD,BREVARD,NC,28712,35.10870744,-82.74194402,House, 
63,APPLE BEE RD,BREVARD,NC,28712,35.10852616,-82.74121277,House, 
247,APPLE BEE RD,BREVARD,NC,28712,35.10726289,-82.74036124,House, 
270,APPLE BEE RD,BREVARD,NC,28712,35.10696403,-82.74065245,House, 
340,APPLE BEE RD,BREVARD,NC,28712,35.10601977,-82.7405368,House, 
399,APPLE BEE RD,BREVARD,NC,28712,35.10560326,-82.74000344,House, 
635,APPLE BEE RD,BREVARD,NC,28712,35.10453875,-82.73956853,House, 
68,ARROWHEAD LN,SAPPHIRE,NC,28774,35.10572151,-82.95192036,House, 
100,ARROWHEAD LN,SAPPHIRE,NC,28774,35.10543717,-82.95178342,House, 
122,ARROWHEAD LN,SAPPHIRE,NC,28774,35.10513351,-82.95177365,House, 
170,ARROWHEAD LN,SAPPHIRE,NC,28774,35.10474895,-82.9520115,House, 
181,ARROWHEAD LN,SAPPHIRE,NC,28774,35.10442269,-82.95236021,House, 
73,AZALEA RD,SAPPHIRE,NC,28774,35.10576139,-82.96006226,House, 
91,AZALEA RD,SAPPHIRE,NC,28774,35.10599548,-82.9602953,House, 
111,AZALEA RD,SAPPHIRE,NC,28774,35.10641596,-82.96045293,House, 
108,AZALEA RD,SAPPHIRE,NC,28774,35.10639146,-82.96009974,House, 
155,BABB RD,ROSMAN,NC,28772,35.10001431,-82.80952963,House, 
260,BABB RD,ROSMAN,NC,28772,35.10109101,-82.81020939,House, 
263,BABB RD,ROSMAN,NC,28772,35.10056625,-82.8113692,House, 
265,BABB RD,ROSMAN,NC,28772,35.10102151,-82.81087585,House, 
330,BABB RD,ROSMAN,NC,28772,35.10194711,-82.81177332,House, 
484,BABB RD,ROSMAN,NC,28772,35.10293632,-82.81332469,House, 
541,BABB RD,ROSMAN,NC,28772,35.10180247,-82.815866,House, 
630,BABB RD,ROSMAN,NC,28772,35.10329194,-82.81472885,House, 
644,BABB RD,ROSMAN,NC,28772,35.10364547,-82.8155829,House, 
651,BABB RD,ROSMAN,NC,28772,35.10300208,-82.8163434,House, 
658,BABB RD,ROSMAN,NC,28772,35.10414246,-82.81620095,House, 
660,BABB RD,ROSMAN,NC,28772,35.10476347,-82.81683835,House, 
674,BABB RD,ROSMAN,NC,28772,35.10641362,-82.81842474,House, 
794,BABB RD,ROSMAN,NC,28772,35.10332555,-82.81830231,House, 
847,BABB RD,ROSMAN,NC,28772,35.1023232,-82.81866975,House, 
854,BABB RD,ROSMAN,NC,28772,35.10252311,-82.819393,House, 
859,BABB RD,ROSMAN,NC,28772,35.10189731,-82.81867649,House, 
867,BABB RD,ROSMAN,NC,28772,35.10167749,-82.81934978,House, 
910,BABB RD,ROSMAN,NC,28772,35.10279847,-82.81987131,House, 
17,BEAR WALLOW LN,SAPPHIRE,NC,28774,35.10695704,-82.9612127,House, 
73,BEAR WALLOW LN,SAPPHIRE,NC,28774,35.10619857,-82.96094977,House, 
44,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.10700422,-82.95982185,House, 
68,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.10696712,-82.96017674,House, 
111,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.10698666,-82.96089254,House, 
118,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.10716346,-82.9610417,House, 
241,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.10805609,-82.96281334,House, 
242,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.10816474,-82.96266061,House, 
255,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.10824732,-82.96293301,House, 
286,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.10905758,-82.96282139,House, 
333,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.1093459,-82.96334473,House, 
338,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.10964957,-82.96299077,House, 
376,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.10993375,-82.9627213,House, 
429,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.11042454,-82.96242124,House, 
443,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.11056683,-82.96230822,House, 
491,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.11115933,-82.9625844,House, 
535,BEAR WALLOW RD,SAPPHIRE,NC,28774,35.11149636,-82.96276976,House, 
53,BEAVER CT,SAPPHIRE,NC,28774,35.10437036,-83.00569972,House, 
301,BEAVER DAM RD,SAPPHIRE,NC,28774,35.10117134,-82.96926298,House, 
350,BEAVER DAM RD,SAPPHIRE,NC,28774,35.10050482,-82.9691283,House, 
372,BEAVER DAM RD,SAPPHIRE,NC,28774,35.10026537,-82.96883241,House, 
2,BEAVER RD,SAPPHIRE,NC,28774,35.10807519,-82.95526287,House, 
20,BEAVER RD,SAPPHIRE,NC,28774,35.10803721,-82.95497812,House, 
76,BEAVER RD,SAPPHIRE,NC,28774,35.10806121,-82.95402815,House, 
105,BEAVER RD,SAPPHIRE,NC,28774,35.10822678,-82.95354494,House, 
106,BEAVER RD,SAPPHIRE,NC,28774,35.10806144,-82.95352883,House, 
122,BEAVER RD,SAPPHIRE,NC,28774,35.10802594,-82.95328584,House, 
146,BEAVER RD,SAPPHIRE,NC,28774,35.10789825,-82.95294193,House, 
41,BEN NEVIS RD,BREVARD,NC,28712,35.11256666,-82.8344975,House, 
145,BEN NEVIS RD,BREVARD,NC,28712,35.11262888,-82.83334512,House, 
256,BEN NEVIS RD,BREVARD,NC,28712,35.11317475,-82.83116479,House, 
295,BEN NEVIS RD,BREVARD,NC,28712,35.11439755,-82.83227496,House, 
297,BEN NEVIS RD,BREVARD,NC,28712,35.11430318,-82.8318304,House, 
307,BEN NEVIS RD,BREVARD,NC,28712,35.11498528,-82.83244485,House, 
317,BEN NEVIS RD,BREVARD,NC,28712,35.11471182,-82.83169308,House, 
325,BEN NEVIS RD,BREVARD,NC,28712,35.11490063,-82.83140155,House, 
35,BIG PINE RD,SAPPHIRE,NC,28774,35.11464013,-82.98343089,House, 
230,BILLY CHASTAIN DR,BREVARD,NC,28712,35.09863191,-82.75406329,House, 
249,BILLY CHASTAIN DR,BREVARD,NC,28712,35.09776691,-82.75338586,House, 
309,BILLY CHASTAIN DR,BREVARD,NC,28712,35.09756365,-82.75418254,House, 
367,BILLY CHASTAIN DR,BREVARD,NC,28712,35.09683228,-82.75407055,House, 
9,BLACK BEAR LN,SAPPHIRE,NC,28774,35.11108356,-82.96195327,House, 
20,BLACK BEAR LN,SAPPHIRE,NC,28774,35.11078206,-82.96197791,House, 
53,BLACK BEAR LN,SAPPHIRE,NC,28774,35.11062326,-82.96142334,House, 
67,BLACK BEAR LN,SAPPHIRE,NC,28774,35.11052074,-82.96114521,House, 
91,BLACK BEAR LN,SAPPHIRE,NC,28774,35.11044899,-82.96083392,House, 
159,BLACK BEAR LN,SAPPHIRE,NC,28774,35.10989324,-82.95972943,House, 
177,BLACK BEAR LN,SAPPHIRE,NC,28774,35.10968314,-82.95949354,House, 
186,BLACK BEAR LN,SAPPHIRE,NC,28774,35.10940868,-82.95973066,House, 
32,BLACKGUM LN,SAPPHIRE,NC,28774,35.11191855,-82.96062781,House, 
35,BLACKGUM LN,SAPPHIRE,NC,28774,35.11225591,-82.96024085,House, 
37,BLACKGUM LN,SAPPHIRE,NC,28774,35.11189287,-82.96012662,House, 
39,BLACKGUM LN,SAPPHIRE,NC,28774,35.11217818,-82.9600601,House, 
46,BLACKGUM LN,SAPPHIRE,NC,28774,35.11174182,-82.96051894,House, 
84,BLACKGUM LN,SAPPHIRE,NC,28774,35.11140673,-82.96003858,House, 
89,BLACKGUM LN,SAPPHIRE,NC,28774,35.11141486,-82.95916436,House, 
93,BLACKGUM LN,SAPPHIRE,NC,28774,35.11146265,-82.95955415,House, 
130,BLACKGUM LN,SAPPHIRE,NC,28774,35.11085832,-82.95960138,House, 
209,BLACKGUM LN,SAPPHIRE,NC,28774,35.10994514,-82.95895544,House, 
41,BLUE RIDGE SHADOWS DR,ROSMAN,NC,28772,35.11473493,-82.82149033,House, 
