Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
144,MOUNTAIN GLEN DR,BREVARD,NC,28712,35.22022459,-82.73080685,House,APT F
144,MOUNTAIN GLEN DR,BREVARD,NC,28712,35.22022459,-82.73080685,House,APT G
144,MOUNTAIN GLEN DR,BREVARD,NC,28712,35.22022459,-82.73080685,House,APT H
37,N BROAD ST,BREVARD,NC,28712,35.23429872,-82.73417579,House, 
61,N BROAD ST,BREVARD,NC,28712,35.23454219,-82.73384819,House, 
65,N BROAD ST,BREVARD,NC,28712,35.23458875,-82.73381242,House, 
69,N BROAD ST,BREVARD,NC,28712,35.23463566,-82.73377596,House, 
71,N BROAD ST,BREVARD,NC,28712,35.23465936,-82.73375744,House, 
117,N BROAD ST,BREVARD,NC,28712,35.23517435,-82.73332693,House, 
154,N BROAD ST,BREVARD,NC,28712,35.23508984,-82.73253989,House, 
155,N BROAD ST,BREVARD,NC,28712,35.2358334,-82.73298203,House, 
158,N BROAD ST,BREVARD,NC,28712,35.23514135,-82.73244807,House, 
161,N BROAD ST,BREVARD,NC,28712,35.23589653,-82.73293093,House, 
168,N BROAD ST,BREVARD,NC,28712,35.23552261,-82.7325757,House, 
180,N BROAD ST,BREVARD,NC,28712,35.23552929,-82.73210144,House, 
190,N BROAD ST,BREVARD,NC,28712,35.2357023,-82.73196805,House, 
200,N BROAD ST,BREVARD,NC,28712,35.23601034,-82.73216202,House, 
202,N BROAD ST,BREVARD,NC,28712,35.23589021,-82.73181546,House, 
210,N BROAD ST,BREVARD,NC,28712,35.23606578,-82.73169276,House, 
216,N BROAD ST,BREVARD,NC,28712,35.23614911,-82.73162063,House, 
265,N BROAD ST,BREVARD,NC,28712,35.2370957,-82.73219265,House, 
271,N BROAD ST,BREVARD,NC,28712,35.23716593,-82.7321221,House, 
273,N BROAD ST,BREVARD,NC,28712,35.23723637,-82.73206365,House, 
275,N BROAD ST,BREVARD,NC,28712,35.23730492,-82.73200466,House, 
277,N BROAD ST,BREVARD,NC,28712,35.23737398,-82.73196616,House, 
283,N BROAD ST,BREVARD,NC,28712,35.23744258,-82.73192346,House, 
287,N BROAD ST,BREVARD,NC,28712,35.23755734,-82.7318361,House, 
325,N BROAD ST,BREVARD,NC,28712,35.23793007,-82.73134788,House, 
491,N BROAD ST,BREVARD,NC,28712,35.23987241,-82.73033669,House, 
515,N BROAD ST,BREVARD,NC,28712,35.2402608,-82.7301878,House,STE 1
515,N BROAD ST,BREVARD,NC,28712,35.24027319,-82.73028147,House,STE 2
521,N BROAD ST,BREVARD,NC,28712,35.24040178,-82.73014773,House,STE 3
521,N BROAD ST,BREVARD,NC,28712,35.24044536,-82.73028239,House,STE 4
539,N BROAD ST,BREVARD,NC,28712,35.24069169,-82.72993638,House, 
567,N BROAD ST,BREVARD,NC,28712,35.24105529,-82.72951739,House, 
583,N BROAD ST,BREVARD,NC,28712,35.24164607,-82.72874398,House, 
600,N BROAD ST,BREVARD,NC,28712,35.24064172,-82.72888193,House, 
63,N BROAD ST,BREVARD,NC,28712,35.23456546,-82.73383031,House,APT 1
63,N BROAD ST,BREVARD,NC,28712,35.23456546,-82.73383031,House,APT 2
63,N BROAD ST,BREVARD,NC,28712,35.23456546,-82.73383031,House,APT 3
63,N BROAD ST,BREVARD,NC,28712,35.23456546,-82.73383031,House,APT 4
63,N BROAD ST,BREVARD,NC,28712,35.23456546,-82.73383031,House,APT 5
63,N BROAD ST,BREVARD,NC,28712,35.23456546,-82.73383031,House,APT 6
63,N BROAD ST,BREVARD,NC,28712,35.23456546,-82.73383031,House,APT 7
63,N BROAD ST,BREVARD,NC,28712,35.23456546,-82.73383031,House,APT 8
67,N BROAD ST,BREVARD,NC,28712,35.23461247,-82.73379405,House,APT A
67,N BROAD ST,BREVARD,NC,28712,35.23461247,-82.73379405,House,APT B
67,N BROAD ST,BREVARD,NC,28712,35.23461247,-82.73379405,House,APT C
67,N BROAD ST,BREVARD,NC,28712,35.23461247,-82.73379405,House,APT D
