Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
78,ALLIE BELL WAY,BREVARD,NC,28712,35.21169587,-82.757921,House, 
79,ALLIE BELL WAY,BREVARD,NC,28712,35.21163517,-82.75810906,House, 
137,ALLIE BELL WAY,BREVARD,NC,28712,35.21206198,-82.75866151,House, 
157,ALLIE BELL WAY,BREVARD,NC,28712,35.21230575,-82.75878052,House, 
187,ALLIE BELL WAY,BREVARD,NC,28712,35.21254999,-82.75838136,House, 
192,AUSTIN RDG,BREVARD,NC,28712,35.23203494,-82.76085016,House, 
201,AUSTIN RDG,BREVARD,NC,28712,35.23192301,-82.7612785,House, 
30,BLACKWELL DR,BREVARD,NC,28712,35.23093076,-82.76291018,House, 
102,BLACKWELL DR,BREVARD,NC,28712,35.2301439,-82.76254174,House, 
136,BLACKWELL DR,BREVARD,NC,28712,35.22964212,-82.76220282,House, 
184,BREVARD MUSIC CENTER DR,BREVARD,NC,28712,35.2418186,-82.75510581,House, 
186,BREVARD MUSIC CENTER DR,BREVARD,NC,28712,35.24184258,-82.75512183,House, 
231,BREVARD MUSIC CENTER DR,BREVARD,NC,28712,35.24229016,-82.75567679,House, 
323,BREVARD MUSIC CENTER DR,BREVARD,NC,28712,35.24325448,-82.75662974,House, 
328,BREVARD MUSIC CENTER DR,BREVARD,NC,28712,35.24331499,-82.75643113,House, 
329,BREVARD MUSIC CENTER DR,BREVARD,NC,28712,35.24333701,-82.75663309,House, 
361,BREVARD MUSIC CENTER DR,BREVARD,NC,28712,35.24360415,-82.75616464,House, 
366,BREVARD MUSIC CENTER DR,BREVARD,NC,28712,35.24343054,-82.75615385,House, 
11,BROOKS RD,BREVARD,NC,28712,35.21129424,-82.7624738,House, 
13,BROOKS RD,BREVARD,NC,28712,35.21147561,-82.76303405,House, 
15,BROOKS RD,BREVARD,NC,28712,35.21228273,-82.76418541,House, 
19,BROOKS RD,BREVARD,NC,28712,35.21199325,-82.76225976,House, 
40,BROOKS RD,BREVARD,NC,28712,35.21220433,-82.76187541,House, 
