Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
69,APPALACHIAN WAY,BREVARD,NC,28712,35.21176124,-82.72685367,House, 
74,APPALACHIAN WAY,BREVARD,NC,28712,35.21192259,-82.72676704,House, 
148,APPALACHIAN WAY,BREVARD,NC,28712,35.2124317,-82.72775524,House, 
256,APPALACHIAN WAY,BREVARD,NC,28712,35.21188455,-82.72844877,House, 
39,APPLETREE ST,BREVARD,NC,28712,35.23375975,-82.72811032,House, 
59,APPLETREE ST,BREVARD,NC,28712,35.23378135,-82.72844154,House, 
21,ARBOR LN,PISGAH FOREST,NC,28768,35.22637693,-82.70281286,House, 
75,ARBOR LN,PISGAH FOREST,NC,28768,35.22680975,-82.70239507,House, 
80,ARBOR LN,PISGAH FOREST,NC,28768,35.22678292,-82.70179165,House, 
40,ASH LN,PISGAH FOREST,NC,28768,35.21004928,-82.69956255,House, 
130,BERT LANE RD,BREVARD,NC,28712,35.21666133,-82.71367494,House, 
135,BERT LANE RD,BREVARD,NC,28712,35.21672083,-82.71467149,House, 
245,BERT LANE RD,BREVARD,NC,28712,35.2190846,-82.71375534,House, 
247,BERT LANE RD,BREVARD,NC,28712,35.21848303,-82.71311951,House, 
288,BERT LANE RD,BREVARD,NC,28712,35.2180645,-82.71229172,House, 
328,BERT LANE RD,BREVARD,NC,28712,35.21818874,-82.71176205,House, 
345,BERT LANE RD,BREVARD,NC,28712,35.21871265,-82.71165593,House, 
349,BERT LANE RD,BREVARD,NC,28712,35.21874119,-82.71106787,House, 
360,BERT LANE RD,BREVARD,NC,28712,35.21815572,-82.71117408,House, 
491,BERT LANE RD,BREVARD,NC,28712,35.2197796,-82.70979538,House, 
557,BERT LANE RD,BREVARD,NC,28712,35.22015315,-82.70974157,House, 
635,BERT LANE RD,BREVARD,NC,28712,35.22063683,-82.71014719,House, 
645,BERT LANE RD,BREVARD,NC,28712,35.2219533,-82.7106492,House, 
28,BIG ROCK RD,PISGAH FOREST,NC,28768,35.2122975,-82.70753241,House, 
39,BIG ROCK RD,PISGAH FOREST,NC,28768,35.21178469,-82.70713197,House, 
80,BIG ROCK RD,PISGAH FOREST,NC,28768,35.21206539,-82.70813413,House, 
86,BIG ROCK RD,PISGAH FOREST,NC,28768,35.21191865,-82.70844925,House, 
40,BLACK WALNUT LN,PISGAH FOREST,NC,28768,35.21679477,-82.66594401,House, 
69,BLACK WALNUT LN,PISGAH FOREST,NC,28768,35.21591072,-82.66437651,House, 
125,BLACK WALNUT LN,PISGAH FOREST,NC,28768,35.21481222,-82.6649007,House, 
180,BLACK WALNUT LN,PISGAH FOREST,NC,28768,35.21491935,-82.66690054,House, 
260,BLACK WALNUT LN,PISGAH FOREST,NC,28768,35.21306228,-82.66259694,House, 
14,BLUE BIRD LN,BREVARD,NC,28712,35.22643849,-82.72022055,House, 
21,BLUE BIRD LN,BREVARD,NC,28712,35.22689384,-82.72071839,House, 
25,BLUE BIRD LN,BREVARD,NC,28712,35.22694384,-82.7206337,House, 
27,BLUE BIRD LN,BREVARD,NC,28712,35.22700384,-82.72058275,House, 
40,BLUE BIRD LN,BREVARD,NC,28712,35.22680506,-82.72006643,House, 
64,BLUE BIRD LN,BREVARD,NC,28712,35.22713828,-82.71988248,House, 
78,BLUE BIRD LN,BREVARD,NC,28712,35.22747364,-82.71981376,House, 
83,BLUE BIRD LN,BREVARD,NC,28712,35.22757604,-82.7204054,House, 
101,BLUE BIRD LN,BREVARD,NC,28712,35.2279387,-82.72036308,House, 
102,BLUE BIRD LN,BREVARD,NC,28712,35.22817636,-82.71970264,House, 
58,BOXWOOD LN,BREVARD,NC,28712,35.23046569,-82.72796477,House, 
76,BOXWOOD LN,BREVARD,NC,28712,35.23060979,-82.72802235,House, 
82,BOXWOOD LN,BREVARD,NC,28712,35.23082542,-82.72808972,House, 
93,BOXWOOD LN,BREVARD,NC,28712,35.23080046,-82.72848509,House, 
17,BREEZEWOOD CIR,PISGAH FOREST,NC,28768,35.22283112,-82.68378135,House, 
56,BREEZEWOOD CIR,PISGAH FOREST,NC,28768,35.22228537,-82.68402602,House, 
95,BREEZEWOOD CIR,PISGAH FOREST,NC,28768,35.22261831,-82.6833179,House, 
116,BREEZEWOOD CIR,PISGAH FOREST,NC,28768,35.22209533,-82.68252482,House, 
155,BREEZEWOOD CIR,PISGAH FOREST,NC,28768,35.22262741,-82.68275603,House, 
186,BREEZEWOOD CIR,PISGAH FOREST,NC,28768,35.22256888,-82.68210374,House, 
80,BRIDAL CREEK CV,PISGAH FOREST,NC,28768,35.21187356,-82.70529239,House, 
82,BRIDAL CREEK CV,PISGAH FOREST,NC,28768,35.21255253,-82.70504519,House, 
