Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
274,ROCKBROOK OVERLOOK,BREVARD,NC,28712,35.19829352,-82.74808124,House,
74,SETTLERS CV,BREVARD,NC,28712,35.19544674,-82.7495408,House,
250,STILL HOUSE MOUNTAIN RD,BREVARD,NC,28712,35.18896563,-82.76613858,House, 
101,HILLCREST CIR,BREVARD,NC,28712,35.1805825,-82.76388042,House,
28,MEREDITH DR,BREVARD,NC,28712,35.18218683,-82.72962019,House,UNIT A
1119,SYLVAN BYWY,PISGAH FOREST,NC,28768,35.19908732,-82.66373149,House,
200,MOUNTAIN BROOK TRL,BREVARD,NC,28712,35.1950603,-82.75043936,House,
30,BIG PINE DR,BREVARD,NC,28712,35.18821835,-82.69483858,House,
98,NEW CASTLE RD,BREVARD,NC,28712,35.18620958,-82.75999165,House,
20,JOHNSON RD,BREVARD,NC,28712,35.1933807,-82.72117695,House,
2974,GREENVILLE HWY,BREVARD,NC,28712,35.19303267,-82.7227295,Other,
1172,BARCLAY RD,BREVARD,NC,28712,35.19036485,-82.72891077,House,
121,NEW CASTLE RD,BREVARD,NC,28712,35.18592948,-82.76046149,House,
322,MOUNTAIN BROOK TRL,BREVARD,NC,28712,35.19665487,-82.75153601,House,
359,NEW CASTLE RD,BREVARD,NC,28712,35.18636665,-82.76390286,House,
3938,GREENVILLE HWY,BREVARD,NC,28712,35.18174271,-82.73098465,House,
3944,GREENVILLE HWY,BREVARD,NC,28712,35.18132839,-82.73160821,House,
1930,WALNUT RIDGE RD,BREVARD,NC,28712,35.18657151,-82.68870148,House,
60,MOUNTAIN BROOK TRL,BREVARD,NC,28712,35.19329643,-82.74990043,House,
644,FOX TOWER RD,BREVARD,NC,28712,35.18484632,-82.68076922,House,
36,NEW CASTLE RD,BREVARD,NC,28712,35.185092,-82.75994064,House,
131,BEAR TRACE RD,BREVARD,NC,28712,35.18869738,-82.70337874,House,
255,OXFORD CT,BREVARD,NC,28712,35.18689728,-82.76009073,House,
1440,BECKY MOUNTAIN RD,BREVARD,NC,28712,35.1933374,-82.70916853,House,
115,RABBIT CREEK LN,BREVARD,NC,28712,35.19689974,-82.71888576,Business,
33,POINT OF VIEW DR,BREVARD,NC,28712,35.19657981,-82.71171078,House,
161,NEW CASTLE RD,BREVARD,NC,28712,35.18604768,-82.76172242,House,
144,POINT OF VIEW DR,BREVARD,NC,28712,35.197734,-82.7127845,House,
121,POINT OF VIEW DR,BREVARD,NC,28712,35.19761962,-82.71296492,House,
764,LOST MINE TRL,BREVARD,NC,28712,35.18424581,-82.69603605,House,
55,BEAR TRACE RD,BREVARD,NC,28712,35.18795118,-82.70386796,House,
4434,RICH MOUNTAIN RD,BREVARD,NC,28712,35.18670398,-82.66717862,House,
295,MOUNTAIN HOME TRL,BREVARD,NC,28712,35.19181859,-82.75545661,House,
962,WINDOVER DR,BREVARD,NC,28712,35.18478487,-82.76460899,House,
2427,GREENVILLE HWY,BREVARD,NC,28712,35.19922594,-82.71752664,House,
1695,BECKY MOUNTAIN RD,BREVARD,NC,28712,35.19001639,-82.70649254,House,
1693,BECKY MOUNTAIN RD,BREVARD,NC,28712,35.19024919,-82.70637287,Business,
1448,EAGLE LAKE DR,BREVARD,NC,28712,35.18654114,-82.69731826,House,
332,ROCKBROOK OVERLOOK,BREVARD,NC,28712,35.19903287,-82.74803695,House,
162,GREENFIELD CIR,BREVARD,NC,28712,35.18438257,-82.70249238,House,
160,LOST MINE TRL,BREVARD,NC,28712,35.18307827,-82.69914005,House,
390,BLUE FISH FARM RD,BREVARD,NC,28712,35.18536469,-82.74286977,Other,POOL HOUSE
