Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
6298,BLUE RIDGE RD,LAKE TOXAWAY,NC,28747,35.18693282,-82.95018521,House, 
6300,BLUE RIDGE RD,LAKE TOXAWAY,NC,28747,35.19134172,-82.9535263,House, 
105,BOULDER KNOB DR,LAKE TOXAWAY,NC,28747,35.15388878,-82.95921949,House, 
113,CANAAN LAND RD,LAKE TOXAWAY,NC,28747,35.16022402,-82.9980689,House, 
27,CARDINAL DR E,LAKE TOXAWAY,NC,28747,35.15051741,-82.95987805,House, 
39,CARDINAL DR E,LAKE TOXAWAY,NC,28747,35.15045132,-82.96065989,House, 
85,CARDINAL DR E,LAKE TOXAWAY,NC,28747,35.15068108,-82.96182572,House, 
151,CARDINAL DR E,LAKE TOXAWAY,NC,28747,35.1506469,-82.96248664,House, 
209,CARDINAL DR E,LAKE TOXAWAY,NC,28747,35.15121959,-82.963315,House, 
350,CARDINAL DR W,LAKE TOXAWAY,NC,28747,35.14947808,-82.96433956,House, 
358,CARDINAL DR W,LAKE TOXAWAY,NC,28747,35.14982162,-82.964662,House, 
396,CARDINAL DR W,LAKE TOXAWAY,NC,28747,35.1505008,-82.96444104,House, 
518,CARDINAL DR W,LAKE TOXAWAY,NC,28747,35.15108227,-82.96500175,House, 
530,CARDINAL DR W,LAKE TOXAWAY,NC,28747,35.15178971,-82.96506133,House, 
614,CARDINAL DR W,LAKE TOXAWAY,NC,28747,35.152235,-82.96522258,House, 
95,CARDINAL TRCE,LAKE TOXAWAY,NC,28747,35.14855075,-82.96324279,House, 
171,CARDINAL TRCE,LAKE TOXAWAY,NC,28747,35.14794303,-82.96190535,House, 
233,CARDINAL TRCE,LAKE TOXAWAY,NC,28747,35.14750486,-82.96211849,House, 
826,CHEROKEE TRCE,LAKE TOXAWAY,NC,28747,35.13501753,-82.95184938,House, 
910,CHEROKEE TRCE,LAKE TOXAWAY,NC,28747,35.13636164,-82.95211686,House, 
918,CHEROKEE TRCE,LAKE TOXAWAY,NC,28747,35.13658847,-82.95249067,House, 
1042,CHEROKEE TRCE,LAKE TOXAWAY,NC,28747,35.13676946,-82.95309942,House, 
698,CHESTNUT TRCE,LAKE TOXAWAY,NC,28747,35.13542052,-82.95639857,House, 
700,CHESTNUT TRCE,LAKE TOXAWAY,NC,28747,35.13521817,-82.9570445,House, 
779,CHESTNUT TRCE,LAKE TOXAWAY,NC,28747,35.13568159,-82.95843393,House, 
781,CHESTNUT TRCE,LAKE TOXAWAY,NC,28747,35.13616965,-82.95822629,House, 
830,CHESTNUT TRCE,LAKE TOXAWAY,NC,28747,35.13672537,-82.95734313,House, 
17,CLUB COTTAGES WAY,LAKE TOXAWAY,NC,28747,35.13916706,-82.95143751,House, 
26,CLUB COTTAGES WAY,LAKE TOXAWAY,NC,28747,35.13922549,-82.95177286,House, 
42,CLUB COTTAGES WAY,LAKE TOXAWAY,NC,28747,35.13927303,-82.95204934,House, 
56,CLUB COTTAGES WAY,LAKE TOXAWAY,NC,28747,35.1392578,-82.95224753,House, 
65,CLUB CT,LAKE TOXAWAY,NC,28747,35.1359232,-82.95512454,House, 
70,CLUB CT,LAKE TOXAWAY,NC,28747,35.13551358,-82.95513998,House, 
1528,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14571425,-82.95111704,House, 
1717,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14266349,-82.95018309,House, 
1739,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14272256,-82.95044196,House, 
1747,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14293119,-82.95069262,House, 
1803,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14337511,-82.95115386,House, 
1855,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14427271,-82.95185047,House, 
1889,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14470654,-82.95228805,House, 
1923,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14511175,-82.95275865,House, 
1957,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.145505,-82.95314025,House, 
1981,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14574432,-82.9532623,House, 
2003,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14606417,-82.95330802,House, 
2041,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14634395,-82.95320584,House, 
2065,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14656079,-82.95414264,House, 
2365,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14760848,-82.95737273,House, 
2403,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14814573,-82.95755663,House, 
2454,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14914005,-82.95710436,House, 
2509,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14915906,-82.95819468,House, 
2525,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.14964824,-82.95816665,House, 
2641,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.1503437,-82.95870215,House, 
2667,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.15084633,-82.95953542,House, 
4812,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.15943665,-82.98389294,House, 
5412,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.15816068,-82.99149177,House, 
5458,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.1595112,-82.99280043,House, 
5572,COLD MOUNTAIN RD,LAKE TOXAWAY,NC,28747,35.16104393,-82.99345927,House, 
16,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.13764672,-82.95807227,House, 
52,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.13791074,-82.95859134,House, 
170,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.13862269,-82.95964467,House, 
198,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.13913861,-82.95979592,House, 
226,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.13938389,-82.96014869,House, 
250,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.139559,-82.96049848,House, 
278,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.13984434,-82.96074466,House, 
360,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14011297,-82.96269878,House, 
369,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.13877697,-82.96351759,House, 
424,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14065493,-82.96317546,House, 
456,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.1409435,-82.9634502,House, 
468,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14139916,-82.96363127,House, 
510,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14181435,-82.96363841,House, 
614,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14278867,-82.9646912,House, 
626,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.1429268,-82.96514525,House, 
880,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14448893,-82.96565261,House, 
882,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14478918,-82.96516756,House, 
1004,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14496842,-82.96432624,House, 
1090,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14507696,-82.96338127,House, 
1124,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14508503,-82.96272444,House, 
1188,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14535915,-82.961275,House, 
1215,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14612889,-82.96066045,House, 
1240,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14524257,-82.96082894,House, 
1248,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14534603,-82.96021075,House, 
1280,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14529056,-82.95975243,House, 
1330,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14548771,-82.95912555,House, 
1338,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14548274,-82.95858083,House, 
1390,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14549705,-82.9580814,House, 
1524,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14440032,-82.95712455,House, 
1563,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14314825,-82.95586571,House, 
1580,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14304,-82.95650435,House, 
1585,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14272324,-82.95595821,House, 
1588,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14373623,-82.95726636,House, 
1600,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.14337058,-82.95733351,House, 
1628,FAIRWAY DR,LAKE TOXAWAY,NC,28747,35.1429371,-82.9574779,House, 
125,GREYSTONE LN,LAKE TOXAWAY,NC,28747,35.13917931,-82.95373937,House, 
220,GREYSTONE LN,LAKE TOXAWAY,NC,28747,35.14089887,-82.95269145,House, 
415,HORSE SHOE COVE RD,LAKE TOXAWAY,NC,28747,35.16658587,-82.96557781,House, 
475,HORSE SHOE COVE RD,LAKE TOXAWAY,NC,28747,35.16638785,-82.96657764,House, 
30,IVY RDG,LAKE TOXAWAY,NC,28747,35.13755638,-82.95210294,House, 
