Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
1000,WILDS RIDGE RD,BREVARD,NC,28712,35.08627178,-82.87137615,House,STE F
1000,WILDS RIDGE RD,BREVARD,NC,28712,35.08627178,-82.87137615,House,STE G
1000,WILDS RIDGE RD,BREVARD,NC,28712,35.08627178,-82.87137615,House,STE H
1000,WILDS RIDGE RD,BREVARD,NC,28712,35.08627178,-82.87137615,House,STE I
1000,WILDS RIDGE RD,BREVARD,NC,28712,35.08627178,-82.87137615,House,STE J
331,WINDY GAP LN,SAPPHIRE,NC,28774,35.09399601,-83.00495864,House, 
65,YOUNG MILLER RD,ROSMAN,NC,28772,35.07215538,-82.83819719,House, 
351,ARROWHEAD TRL,ROSMAN,NC,28772,35.09456006,-82.79546247,House, 
30,SPOONWOOD RDG,SAPPHIRE,NC,28774,35.08562846,-83.01211243,House, 
33,SPOONWOOD RDG,SAPPHIRE,NC,28774,35.08548911,-83.01209008,House, 
245,GREAT BEAR PATH,SAPPHIRE,NC,28774,35.08598443,-83.01225905,House, 
259,GREAT BEAR PATH,SAPPHIRE,NC,28774,35.08616834,-83.01234557,House, 
279,GREAT BEAR PATH,SAPPHIRE,NC,28774,35.08647011,-83.01233459,House, 
23,SAWTOOTH LN,SAPPHIRE,NC,28774,35.08698527,-83.01292805,House, 
319,GREAT BEAR PATH,SAPPHIRE,NC,28774,35.08699813,-83.01254133,House, 
349,GREAT BEAR PATH,SAPPHIRE,NC,28774,35.08719329,-83.01292795,House, 
227,WILD HOG CREEK RD,ROSMAN,NC,28772,35.07837361,-82.82811459,House, 
153,KALMIA DR,BREVARD,NC,28712,35.09017506,-82.8492551,House, 
133,GREAT BEAR PATH,SAPPHIRE,NC,28774,35.08487512,-83.01129524,Other, 
370,CAMP BUC RD,SAPPHIRE,NC,28774,35.08415842,-83.0118737,House, 
386,CAMP BUC RD,SAPPHIRE,NC,28774,35.08480812,-83.01251937,House, 
408,CAMP BUC RD,SAPPHIRE,NC,28774,35.08537824,-83.01278757,House, 
196,CAMP BUC RD,SAPPHIRE,NC,28774,35.0835725,-83.01168478,House, 
368,CAMP BUC RD,SAPPHIRE,NC,28774,35.08381788,-83.01182493,House, 
358,CAMP BUC RD,SAPPHIRE,NC,28774,35.08445381,-83.01275276,House, 
446,CAMP BUC RD,SAPPHIRE,NC,28774,35.08546288,-83.01367228,House, 
