Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
40,ANNIE BELL LN,HORSE SHOE,NC,28742,35.31006423,-82.62964635,House, 
206,ANNIE BELL LN,HORSE SHOE,NC,28742,35.31195764,-82.62960207,House, 
260,ANNIE BELL LN,HORSE SHOE,NC,28742,35.31242745,-82.63021328,House, 
8,ART DR,PISGAH FOREST,NC,28768,35.31492358,-82.65900776,House, 
19,ART DR,PISGAH FOREST,NC,28768,35.3151245,-82.65922164,House, 
55,ART DR,PISGAH FOREST,NC,28768,35.31538684,-82.65885336,House, 
5253,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30254004,-82.67364336,House, 
5299,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30325888,-82.67259391,House, 
5490,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30629823,-82.66811973,House, 
5505,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30670425,-82.66971453,House, 
5617,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30751366,-82.66898638,House, 
5619,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30831557,-82.66773892,House, 
5620,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30825731,-82.6657554,House, 
5661,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30871569,-82.66754225,House, 
5711,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30929859,-82.66728902,House, 
5741,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30953709,-82.66768923,House, 
5755,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31004844,-82.66700993,House, 
5757,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30980114,-82.66765047,House, 
5800,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.3101749,-82.66573393,Business, 
5813,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.3107842,-82.66663439,House, 
5835,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31128787,-82.66592464,House, 
5750,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.30964304,-82.66582991,House, 
5909,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31177323,-82.66539951,House, 
5945,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31225451,-82.66508185,House, 
6001,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31258965,-82.66513488,House, 
6130,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31310148,-82.6630475,House, 
6145,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31467827,-82.66237539,House, 
6199,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31510104,-82.66189318,House, 
6201,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31535285,-82.66165467,House, 
6208,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31462102,-82.66057546,House, 
6248,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31549646,-82.66061351,House, 
6283,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.3163039,-82.66121327,House, 
6299,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31717432,-82.66111201,House, 
6354,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31697413,-82.65917634,House, 
6395,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.32075624,-82.65866384,House, 
6420,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31751265,-82.65861846,House, 
6444,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.31717356,-82.65831003,House, 
6656,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.32014335,-82.65613514,House, 
6670,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.32029485,-82.6559919,House, 
6690,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.3205319,-82.65572975,House, 
6708,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.32072695,-82.65554471,House, 
6720,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.3209941,-82.65529279,House, 
6744,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.32118092,-82.65510107,House, 
6850,ASHEVILLE HWY,PISGAH FOREST,NC,28768,35.32211603,-82.65379858,House, 
