Number,Street,City,State,PostalCode,Latitude,Longitude,Type,ApartmentNumber
20,GAP FIELD DR,LAKE TOXAWAY,NC,28747,35.20011537,-82.90645738,House,
3011,DIAMOND CREEK RD,LAKE TOXAWAY,NC,28747,35.17214477,-82.86990837,House,
6218,PARKWAY RD,BALSAM GROVE,NC,28708,35.20335112,-82.85629698,House,
977,SHOAL CREEK RD,BALSAM GROVE,NC,28708,35.23851129,-82.86285739,House,
98,PHIVO DR,BALSAM GROVE,NC,28708,35.23984853,-82.86208958,House,
232,E RIVER RD,BALSAM GROVE,NC,28708,35.22336841,-82.86719686,House,
4075,SLICK FISHER RD,LAKE TOXAWAY,NC,28747,35.17910626,-82.9494959,House,
986,SHOAL CREEK RD,BALSAM GROVE,NC,28708,35.2374862,-82.85974602,House,
8045,SILVERSTEEN RD,LAKE TOXAWAY,NC,28747,35.18276422,-82.9362051,House,
930,RICHLAND RIDGE RD,LAKE TOXAWAY,NC,28747,35.16179044,-82.89291323,House,
550,JOHNNY'S CREEK RD,BALSAM GROVE,NC,28708,35.22395966,-82.8951912,House,
3095,SILVERSTEEN RD,LAKE TOXAWAY,NC,28747,35.1663864,-82.88551112,House,
219,SANDY BRANCH RD,BALSAM GROVE,NC,28708,35.21942275,-82.91567832,House,
230,TANGLEROOT RD,LAKE TOXAWAY,NC,28747,35.18315728,-82.91278089,House,
316,MAPLE WAY,LAKE TOXAWAY,NC,28747,35.17216299,-82.94048178,House,
4478,BLUE RIDGE RD,LAKE TOXAWAY,NC,28747,35.17787653,-82.92894885,Other,
365,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.23064024,-82.87755166,House,
161,OLD CCC CAMP RD,BALSAM GROVE,NC,28708,35.23231242,-82.87437526,House,
86,GINGER'S RDG,LAKE TOXAWAY,NC,28747,35.1719721,-82.93673498,House,
91,GINGER'S RDG,LAKE TOXAWAY,NC,28747,35.17156139,-82.93734379,House,
3304,SLICK FISHER RD,LAKE TOXAWAY,NC,28747,35.17535943,-82.94555406,House,
135,BALD ROCK RD,BALSAM GROVE,NC,28708,35.2195,-82.921933,House,
1283,MACEDONIA CHURCH RD,ROSMAN,NC,28772,35.2045,-82.871464,House,
438,BALD ROCK RD,BALSAM GROVE,NC,28708,35.221904,-82.924574,Other,
3090,SILVERSTEEN RD,LAKE TOXAWAY,NC,28747,35.166559,-82.883864,House,
159,OLD CCC CAMP RD,BALSAM GROVE,NC,28708,35.232187,-82.874344,Other,
39,WOYA TRL,LAKE TOXAWAY,NC,28747,35.163999,-82.86869,House,
41,WOYA TRL,LAKE TOXAWAY,NC,28747,35.163977,-82.869198,House,
136,WOYA TRL,LAKE TOXAWAY,NC,28747,35.164933,-82.867872,House,
95,WOYA TRL,LAKE TOXAWAY,NC,28747,35.165114,-82.86945,House,
326,TANGLEROOT RD,LAKE TOXAWAY,NC,28747,35.185035,-82.911227,House,
626,GAYLORS BRANCH RD,BALSAM GROVE,NC,28708,35.234449,-82.863487,House,
3843,TANASEE GAP RD,BALSAM GROVE,NC,28708,35.215168,-82.925602,House,
484,INDIAN LAKE RD,LAKE TOXAWAY,NC,28747,35.160507,-82.937253,House,
80,ANDERS CEMETERY RD,LAKE TOXAWAY,NC,28747,35.174357,-82.891039,Other,
316,KITCHEN LOOP RD,LAKE TOXAWAY,NC,28747,35.200756,-82.905338,House,
71,HEADWATERS FARM RD,BALSAM GROVE,NC,28708,35.245235,-82.883587,House,
132,JASON MCCALL CEMETERY RD,BALSAM GROVE,NC,28708,35.229287,-82.865873,House,
1150,INDIAN LAKE RD,LAKE TOXAWAY,NC,28747,35.161539,-82.935762,House,
181,LONESOME TRAILS RD,BALSAM GROVE,NC,28708,35.236282,-82.859019,House,
215,S KIMIKO LN,BALSAM GROVE,NC,28708,35.227481,-82.859036,House,
218,S KIMIKO LN,BALSAM GROVE,NC,28708,35.227345,-82.859554,House,
233,S KIMIKO LN,BALSAM GROVE,NC,28708,35.227052,-82.858922,House,
37,PRIDE AND JOY LN,LAKE TOXAWAY,NC,28747,35.162627,-82.929723,House,
466,BALD ROCK RD,BALSAM GROVE,NC,28708,35.222634,-82.924887,Other,
476,BALD ROCK RD,BALSAM GROVE,NC,28708,35.222682,-82.925078,House,
486,BALD ROCK RD,BALSAM GROVE,NC,28708,35.222712,-82.925261,House,
496,BALD ROCK RD,BALSAM GROVE,NC,28708,35.222736,-82.92543,House,
506,BALD ROCK RD,BALSAM GROVE,NC,28708,35.222736,-82.925604,House,
516,BALD ROCK RD,BALSAM GROVE,NC,28708,35.222725,-82.925778,House,
526,BALD ROCK RD,BALSAM GROVE,NC,28708,35.222724,-82.925982,House,
536,BALD ROCK RD,BALSAM GROVE,NC,28708,35.222723,-82.926165,House,
450,BALD ROCK RD,BALSAM GROVE,NC,28708,35.222274,-82.924588,House,
130,JASON MCCALL CEMETERY RD,BALSAM GROVE,NC,28708,35.22839,-82.865589,House,
4064,DIAMOND CREEK RD,LAKE TOXAWAY,NC,28747,35.172651,-82.883345,Other,
3900,DIAMOND CREEK RD,LAKE TOXAWAY,NC,28747,35.17447,-82.881446,Other,
7241,SILVERSTEEN RD,LAKE TOXAWAY,NC,28747,35.183364,-82.921651,House,
247,GOINS LN,BALSAM GROVE,NC,28708,35.219601,-82.907617,Other,
6191,BLUE RIDGE RD,LAKE TOXAWAY,NC,28747,35.185766,-82.949782,Other,
25,ROCKY TOP CIR,BALSAM GROVE,NC,28708,35.22096,-82.926054,House,
85,ROCKY TOP CIR,BALSAM GROVE,NC,28708,35.222163,-82.926519,House,
81,RUFUS WOODS LN,BALSAM GROVE,NC,28708,35.220183,-82.904185,Other,
70,RUFUS WOODS LN,BALSAM GROVE,NC,28708,35.218516,-82.902107,House,
154,RUFUS WOODS LN,BALSAM GROVE,NC,28708,35.220406,-82.903461,House,
200,GAP FIELD DR,LAKE TOXAWAY,NC,28747,35.203331,-82.908179,House,
299,OLD PARKER MOUNTAIN RD,ROSMAN,NC,28772,35.206554,-82.89497,House,
201,VALLEY BEAR FARMS RD,BALSAM GROVE,NC,28708,35.222243,-82.92365,Business,
10240,PARKWAY RD,BALSAM GROVE,NC,28708,35.247804,-82.884935,House,
5393,SILVERSTEEN RD,LAKE TOXAWAY,NC,28747,35.183798,-82.9039,Other,
250,FAIROAKS LN,LAKE TOXAWAY,NC,28747,35.161487,-82.943493,House,
235,FAIROAKS LN,LAKE TOXAWAY,NC,28747,35.16238,-82.941776,House,
487,OLD WAGON RD,ROSMAN,NC,28772,35.208161,-82.860393,Business,
